SVN,Year,Month,Day,Hour,Minute,Second,X_m,Y_m,Z_m,U_m/s,V_m/s,W_m/s,UTC,x_moon,y_moon,z_moon,x_sun,y_sun,z_sun,MJD
46,2020,3,1,6,29,41.97,14506831.151,-4224481.8040000005,-22021219.464,1590.2244,3484.3887,414.99585,2020-03-01 06:29:41.970,238784692.5373781,302282314.72713363,105090972.86174543,140047930855.1558,-44580037666.24417,-19326105791.810417,58909.27062465277
46,2020,3,1,6,44,41.97,15811115.157,-1061614.137,-21462223.84,1303.93414,3534.2880600000003,825.67359,2020-03-01 06:44:41.970,238058250.94023985,302714147.6835825,105343433.92610839,140057145874.17157,-44556700043.26881,-19315988201.6172,58909.28104131943
46,2020,3,1,6,59,41.97,16846976.53,2119246.2380000004,-20538819.362999998,994.53834,3524.25151,1223.64735,2020-03-01 06:59:41.970,237330590.14447668,303144412.4798386,105595348.97076008,140066356256.3207,-44533360968.80307,-19305869980.565353,58909.2914579861
46,2020,3,1,7,14,41.97,17595866.94,5263977.291,-19265511.128,667.09754,3454.04402,1602.12033,2020-03-01 07:14:41.970,236601713.47028688,303573106.44708014,105846716.54081042,140075562001.37488,-44510020443.660706,-19295751129.01128,58909.30187465277
46,2020,3,1,7,29,41.97,18043965.354,8318693.243,-17662826.666,327.04404,3324.42969,1954.52512,2020-03-01 07:29:41.970,235871624.2451563,304000226.92172384,106097535.1828777,140084763109.10605,-44486678468.65551,-19285631647.311382,58909.31229131943
46,2020,3,1,7,44,41.97,18182477.939,11230652.507000001,-15757057.813,-19.89686,3137.18858,2274.63894,2020-03-01 07:44:41.970,235140325.80385807,304425771.2454367,106347803.44509432,140093959579.2862,-44463335044.60128,-19275511535.822037,58909.3227079861
46,2020,3,1,7,59,41.97,18007862.622,13949173.613000002,-13579898.139,-367.79547,2895.11726,2556.7001299999997,2020-03-01 07:59:41.970,234407821.4884513,304849736.76515216,106597519.87711269,140103151411.6881,-44439990172.31167,-19265390794.899666,58909.33312465277
46,2020,3,1,8,14,41.97,17521969.572,16426543.398000002,-11167975.778,-710.6157800000001,2602.01076,2795.52364,2020-03-01 08:14:41.970,233674114.64828104,305272120.8330815,106846683.03011124,140112338606.08405,-44416643852.60043,-19255269424.900658,58909.34354131943
46,2020,3,1,8,29,41.97,16732089.721,18618899.886,-8562283.95,-1042.32148,2262.62404,2986.6124,2020-03-01 08:29:41.970,232939208.6399767,305692920.8067299,107095291.45680045,140121521162.2472,-44393296086.281204,-19245147426.1814,58909.3539579861
46,2020,3,1,8,44,41.97,15650904.792,20487070.803999998,-5807514.247,-1356.9885,1882.61177,3126.2614200000003,2020-03-01 08:44:41.970,232203106.82745212,306112134.0489085,107343343.71142873,140130699079.95062,-44369946874.16763,-19235024799.098286,58909.36437465277
46,2020,3,1,8,59,41.97,14296334.151999999,21997347.706,-2951300.952,-1648.92128,1468.44544,3211.6507699999997,2020-03-01 08:59:41.970,231465812.58190405,306529757.9277493,107590838.3497885,140139872358.96774,-44346596217.07341,-19224901544.007706,58909.37479131943
46,2020,3,1,9,14,41.97,12691276.242,23122175.436,-43387.95,-1912.7702499999998,1027.30817,3240.92401,2020-03-01 09:14:41.970,230727329.2818118,306945789.8167185,107837773.92922236,140149040999.07236,-44323244115.812035,-19214777661.266026,58909.3852079861
46,2020,3,1,9,29,41.97,10863245.123,23840737.21,2865266.902,-2143.64685,566.9682700000001,3213.24818,2020-03-01 09:29:41.970,229987660.31293663,307360227.0946313,108084149.00862874,140158205000.03818,-44299890571.19713,-19204653151.22966,58909.39562465277
46,2020,3,1,9,44,41.97,8843905.878,24139417.112999998,5723431.989,-2337.23261,95.63367000000001,3128.85237,2020-03-01 09:44:41.970,229246809.06832024,307773067.14566505,108329962.14846851,140167364361.6395,-44276535584.0422,-19194528014.254967,58909.40604131943
46,2020,3,1,9,59,41.97,6668515.96,24012124.255,8480566.157,-2489.8785000000003,-378.20927,2989.0421300000003,2020-03-01 09:59:41.970,228504778.94828445,308184307.3593731,108575211.9107706,140176519083.65067,-44253179155.16075,-19184402250.698322,58909.4164579861
46,2020,3,1,10,14,41.97,4375282.918,23460466.211999997,11087784.394,-2598.69082,-845.96872,2796.1881200000003,2020-03-01 10:14:41.970,227761573.3604305,308593945.1307009,108819896.85913837,140185669165.84644,-44229821285.36631,-19174275860.91612,58909.42687465277
46,2020,3,1,10,29,41.97,2004652.059,22493763.522,13498801.304000001,-2661.6004700000003,-1299.1267799999998,2553.68807,2020-03-01 10:29:41.970,227017195.71963808,309001977.8599974,109064015.55875567,140194814608.00165,-44206461975.4723,-19164148845.264698,58909.43729131943
46,2020,3,1,10,44,41.97,-401459.678,21128901.761,15670828.553,-2677.41282,-1729.42003,2265.90268,2020-03-01 10:44:41.970,226271649.44806415,309408402.9530312,109307566.57639305,140203955409.89154,-44183101226.29214,-19154021204.100452,58909.4477079861
46,2020,3,1,10,59,41.97,-2800465.224,19390022.798,17565403.327,-2645.83624,-2129.01542,1938.0668,2020-03-01 10:59:41.970,225524937.97514263,309813217.82100356,109550548.48041378,140213091571.29153,-44159739038.639244,-19143892937.779728,58909.45812465277
46,2020,3,1,11,14,41.97,-5149924.5030000005,17308061.973,19149126.745,-2567.48814,-2490.6758600000003,1576.1786200000001,2020-03-01 11:14:41.970,224777064.7375832,310216419.8805643,109792959.84078018,140222223091.97723,-44136375413.326935,-19133764046.658916,58909.46854131943
46,2020,3,1,11,29,41.97,-7408356.850000001,14920142.809999999,20394293.932,-2443.87852,-2807.9103999999998,1186.8704400000001,2020-03-01 11:29:41.970,224028033.17937034,310618006.5538242,110034799.22905986,140231349971.72452,-44113010351.16861,-19123634531.094337,58909.4789579861
46,2020,3,1,11,44,41.97,-9536028.712,12268845.267,21279401.023,-2277.37175,-3075.10442,777.26514,2020-03-01 11:44:41.970,223277846.75176308,311017975.2683706,110276065.21843167,140240472210.3096,-44089643852.97756,-19113504391.44237,58909.48937465277
46,2020,3,1,11,59,41.97,-11495697.763,9401367.127,21789518.413999997,-2071.12825,-3287.62642,354.82328,2020-03-01 11:59:41.970,222526508.91329333,311416323.45728135,110516756.38369235,140249589807.5089,-44066275919.56706,-19103373628.059364,58909.49979131943
46,2020,3,1,12,14,41.97,-13253296.413,6368600.798,21916523.966000002,-1829.0286,-3441.90884,-72.81437,2020-03-01 12:14:41.970,221774023.12976533,311813048.55914,110756871.30126253,140258702763.099,-44042906551.750374,-19093242241.30167,58909.5102079861
46,2020,3,1,12,29,41.97,-14778540.138,3224149.516,21659194.257,-1555.58289,-3535.5018299999997,-497.98402000000004,2020-03-01 12:29:41.970,221020392.8742547,312208148.01804894,110996408.54919305,140267811076.85696,-44019535750.34071,-19083110231.525623,58909.52062465277
46,2020,3,1,12,44,41.97,-16045448.934,23307.53,21023156.193,-1255.82887,-3567.09961,-913.1512899999999,2020-03-01 12:44:41.970,220265621.6271078,312601619.2836452,111235366.70717132,140276914748.55984,-43996163516.15125,-19072977599.08756,58909.53104131943
46,2020,3,1,12,59,41.97,-17032773.28,-3177971.479,20020705.118,-935.22225,-3536.54043,-1311.0548500000002,2020-03-01 12:59:41.970,219509712.87593997,312993459.81111425,111473744.35652758,140286013777.9851,-43972789849.995155,-19062844344.34383,58909.5414579861
46,2020,3,1,13,14,41.97,-17724319.207000002,-6324094.709,18670498.803999998,-599.5226799999999,-3444.78195,-1684.83809,2020-03-01 13:14:41.970,218752670.11563563,313383667.0612057,111711540.08024144,140295108164.91034,-43949414752.68556,-19052710467.650753,58909.55187465277
46,2020,3,1,13,29,41.97,-18109170.048,-9360818.199,16997139.335,-254.67876,-3293.85444,-2028.16624,2020-03-01 13:29:41.970,217994496.8483466,313772238.5002462,111948752.46294802,140304197909.1135,-43926038225.035576,-19042575969.36468,58909.56229131943
46,2020,3,1,13,44,41.97,-18181805.337,-12236183.822,15030656.799,93.28509,-3086.79486,-2335.3272399999996,2020-03-01 13:44:41.970,217235196.5834913,314159171.60015607,112185380.09094447,140313283010.3727,-43902660267.85827,-19032440849.841904,58909.5727079861
46,2020,3,1,13,59,41.97,-17942119.725,-14901389.530000001,12805909.901999999,438.37734,-2827.56496,-2601.31538,2020-03-01 13:59:41.970,216474772.8377538,314544463.8384631,112421421.55219638,140322363468.46637,-43879280881.96667,-19022305109.438766,58909.58312465277
46,2020,3,1,14,14,41.97,-17395346.864,-17311580.031,10361919.16,774.74148,-2520.9569300000003,-2821.89748,2020-03-01 14:14:41.970,215713229.13508293,314928112.6983171,112656875.43634406,140331439283.17325,-43855900068.17378,-19012168748.51159,58909.59354131943
46,2020,3,1,14,29,41.97,-16551894.797,-19426548.072,7741148.291999999,1096.75035,-2172.48969,-2993.66193,2020-03-01 14:29:41.970,214950569.00669098,315310115.6685059,112891740.33470927,140340510454.2722,-43832517827.29257,-19002031767.416656,58909.6039579861
46,2020,3,1,14,44,41.97,-15427100.543,-21211339.341,4988748.9059999995,1399.09124,-1788.2988,-3114.05141,2020-03-01 14:44:41.970,214186795.9910529,315690470.2434689,113126014.8403015,140349576981.5423,-43809134160.13599,-18991894166.510292,58909.61437465277
46,2020,3,1,14,59,41.97,-14040912.294,-22636756.545,2151782.682,1676.84159,-1375.02296,-3181.38037,2020-03-01 14:59:41.970,213421913.63390493,316069173.923313,113359697.54782446,140358638864.76297,-43785749067.51697,-18981755946.148815,58909.62479131943
46,2020,3,1,15,14,41.97,-12417507.981,-23679760.490000002,-721565.919,1925.5347000000002,-939.68899,-3194.8388200000004,2020-03-01 15:14:41.970,212655925.4882442,316446224.2138276,113592787.05368271,140367696103.71387,-43762362550.24836,-18971617106.688496,58909.6352079861
46,2020,3,1,15,29,41.97,-10584859.004,-24323767.851,-3582774.663,2141.21589,-489.59749000000005,-3154.48378,2020-03-01 15:29:41.970,211888835.114327,316821618.62649876,113825281.95598823,140376748698.17502,-43738974609.14301,-18961477648.485645,58909.64562465277
46,2020,3,1,15,44,41.97,-8574247.691,-24558846.781,-6383755.873,2320.48928,-32.21041,-3061.21988,2020-03-01 15:44:41.970,211120646.07966784,317195354.67852527,114057180.85456654,140385796647.9264,-43715585245.01374,-18951337571.89653,58909.65604131943
46,2020,3,1,15,59,41.97,-6419746.668,-24381812.611,-9077606.99,2460.5557,424.95842,-2916.7705499999997,2020-03-01 15:59:41.970,210351361.95903835,317567429.8928336,114288482.35096411,140394839952.74863,-43692194458.67334,-18941196877.27745,58909.6664579861
46,2020,3,1,16,14,41.97,-4157667.812,-23796226.636,-11619331.451,2559.2425,874.4490999999999,-2723.64112,2020-03-01 16:14:41.970,209580986.3344666,317937841.79809284,114519185.04845409,140403878612.42212,-43668802250.93457,-18931055564.98471,58909.67687465277
46,2020,3,1,16,29,41.97,-1825987.942,-22812301.437999997,-13966522.983000001,2615.02554,1308.9575399999999,-2485.07456,2020-03-01 16:29:41.970,208809522.79523507,318306587.9287298,114749287.55204369,140412912626.72784,-43645408622.610085,-18920913635.37453,58909.68729131943
46,2020,3,1,16,44,41.97,536242.119,-21446716.380999997,-16080007.254,2627.04421,1721.4331599999998,-2205.00105,2020-03-01 16:44:41.970,208036974.93788043,318673665.82494485,114978788.46848014,140421941995.44696,-43622013574.51262,-18910771088.803207,58909.6977079861
46,2020,3,1,16,59,41.97,2889498.914,-19722347.008,-17924435.386,2595.10964,2105.17251,-1887.98157,2020-03-01 16:59:41.970,207263346.3661916,319039073.0327272,115207686.40625797,140430966718.36102,-43598617107.45481,-18900627925.62701,58909.70812465277
46,2020,3,1,17,14,41.97,5194392.2190000005,-17667911.971,-19468824.237,2519.70656,2453.90894,-1539.1460100000002,2020-03-01 17:14:41.970,206488640.6912088,319402807.1038696,115435979.97562522,140439986795.2514,-43575219222.249306,-18890484146.202183,58909.71854131943
46,2020,3,1,17,29,41.97,7412269.715000001,-15317541.131,-20687038.520999998,2401.98875,2761.89814,-1164.12581,2020-03-01 17:29:41.970,205712861.53122297,319764865.5959844,115663667.78859052,140449002225.9002,-43551819919.7086,-18880339750.884983,58909.7289579861
46,2020,3,1,17,44,41.97,9505814.682,-12710268.415000001,-21558209.838999998,2243.76804,3023.99973,-768.9811100000001,2020-03-01 17:44:41.970,204936012.5117735,320125246.07251906,115890748.45892964,140458013010.08957,-43528419200.64531,-18870194740.03164,58909.73937465277
46,2020,3,1,17,59,41.97,11439630.829,-9889453.229,-22067087.566,2047.49668,3235.75441,-360.12212999999997,2020-03-01 17:59:41.970,204158097.2656476,320483946.1027716,116117220.6021922,140467019147.60168,-43505017065.87194,-18860049113.99842,58909.74979131943
46,2020,3,1,18,14,41.97,13180807.99,-6902134.511,-22204316.373,1816.2423800000001,3393.45635,55.7753,2020-03-01 18:14:41.970,203379119.43287885,320840963.2619058,116343082.83570853,140476020638.21948,-43481613516.200935,-18849902873.141552,58909.7602079861
46,2020,3,1,18,29,41.97,14699461.975,-3798322.149,-21966634.937,1553.6557,3494.2198399999997,471.86038,2020-03-01 18:29:41.970,202599082.66074592,321196295.1309673,116568333.77859673,140485017481.7256,-43458208552.44473,-18839756017.817257,58909.77062465277
46,2020,3,1,18,44,41.97,15969241.297,-630231.367,-21356990.349,1263.92894,3536.03919,881.2040599999999,2020-03-01 18:44:41.970,201817990.60377154,321549939.2968992,116792972.05176882,140494009677.90332,-43434802175.41581,-18829608548.381756,58909.78104131943
46,2020,3,1,18,59,41.97,16967792.887,2548533.1569999997,-20384562.731000002,951.7460199999999,3517.84022,1276.90179,2020-03-01 18:59:41.970,201035846.9237207,321901893.35255754,117016996.27793837,140502997226.5361,-43411394385.926445,-18819460465.191288,58909.7914579861
46,2020,3,1,19,14,41.97,17677178.358000003,5683835.134,-19064694.98,622.22263,3439.52171,1652.1815,2020-03-01 19:14:41.970,200252655.28959954,322252154.8967276,117240405.08162683,140511980127.40744,-43387985184.78904,-18809311768.602024,58909.80187465277
46,2020,3,1,19,29,41.97,18084231.922,8721896.466,-17418723.141,280.83635000000004,3301.9846,2000.5161899999998,2020-03-01 19:29:41.970,199468419.37765405,322600721.53413886,117463197.08917081,140520958380.30124,-43364574572.815865,-18799162458.9702,58909.81229131943
46,2020,3,1,19,44,41.97,18180850.809,11610207.032,-15473704.053,-66.65343,3107.1468,2315.7394,2020-03-01 19:44:41.970,198683142.8713687,322947590.8754819,117685370.92872849,140529931985.00162,-43341162550.81923,-18789012536.652,58909.8227079861
46,2020,3,1,19,59,41.97,17964209.124,14298440.446,-13262038.395,-414.29551,2857.94134,2592.16177,2020-03-01 19:59:41.970,197896829.46146485,323292760.5374237,117906925.2302872,140538900941.29315,-43317749119.61128,-18778862002.00362,58909.83312465277
46,2020,3,1,20,14,41.97,17436886.470000003,16739359.809000002,-10820989.310999999,-756.04611,2558.2956,2824.6861,2020-03-01 20:14:41.970,197109482.84589934,323636228.14262366,118127858.62566985,140547865248.96036,-43294334280.00426,-18768710855.381252,58909.84354131943
46,2020,3,1,20,29,41.97,16606903.631000001,18889695.650000002,-8192099.225,-1085.8759300000002,2213.0899999999997,3008.9179599999998,2020-03-01 20:29:41.970,196321106.72986323,323977991.31975,118348169.7485422,140556824907.78796,-43270918032.81029,-18758559097.14106,58909.8539579861
46,2020,3,1,20,44,41.97,15487658.969,20710976.827,-5420510.376,-1397.8833200000001,1828.0946600000002,3141.26847,2020-03-01 20:44:41.970,195531704.82578024,324318047.7034949,118567857.23441985,140565779917.56134,-43247500378.841545,-18748406727.63924,58909.86437465277
46,2020,3,1,20,59,41.97,14097761.177000001,22170294.311,-2554197.769,-1686.41103,1409.8835000000001,3219.04553,2020-03-01 20:59:41.970,194741280.853305,324656394.93459255,118786919.72067514,140574730278.06577,-43224081318.91006,-18738253747.231934,58909.87479131943
46,2020,3,1,21,14,41.97,12460756.464,23240977.575,356873.448,-1946.1634800000002,965.72611,3240.52992,2020-03-01 21:14:41.970,193949838.5393221,324993030.6598326,119005355.84654433,140583675989.08688,-43200660853.82787,-18728100156.275288,58909.8852079861
46,2020,3,1,21,29,41.97,10604751.148,23903164.051,3261650.8619999997,-2172.3213299999998,503.45852999999994,3205.03252,2020-03-01 21:29:41.970,193157381.61794376,325327952.53207886,119223164.25313465,140592617050.4106,-43177238984.40703,-18717945955.12549,58909.89562465277
46,2020,3,1,21,44,41.97,8561933.827000001,24144243.702,6108939.586,-2360.64945,31.335420000000003,3112.92977,2020-03-01 21:44:41.970,192363913.83050916,325661158.2102842,119440343.58343145,140601553461.8231,-43153815711.459465,-18707791144.138657,58909.90604131943
46,2020,3,1,21,59,41.97,6368004.672,23959163.373999998,8848368.082,-2507.59472,-442.13305,2965.6746,2020-03-01 21:59:41.970,191569438.92558196,325992645.3595074,119656892.48230521,140610485223.11063,-43130391035.79712,-18697635723.67094,58909.9164579861
46,2020,3,1,22,14,41.97,4061522.721,23350579.066,11431352.248,-2610.36987,-908.35527,2765.78145,2020-03-01 22:14:41.970,190773960.65894946,326322411.6509295,119872809.59651873,140619412334.0599,-43106964958.23186,-18687479694.078457,58909.92687465277
46,2020,3,1,22,29,41.97,1683185.125,22328848.492000002,13812034.033,-2667.0203699999997,-1358.83811,2516.7846200000004,2020-03-01 22:29:41.970,189977482.7936203,326650454.76187027,120088093.5747346,140628334794.45773,-43083537479.57559,-18677323055.71732,58909.93729131943
46,2020,3,1,22,44,41.97,-724945.039,20911861.152000003,15948170.792000001,-2676.47146,-1785.36716,2223.17066,2020-03-01 22:44:41.970,189180009.0998234,326976772.375804,120302743.0675219,140637252604.0913,-43060108600.64009,-18667165808.94368,58909.9477079861
46,2020,3,1,22,59,41.97,-3120243.757,19124708.184,17801952.643,-2638.5537600000002,-2180.1815699999997,1890.28639,2020-03-01 22:59:41.970,188381543.35500574,327301362.18237704,120516756.72736369,140646165762.74805,-43036678322.237114,-18657007954.11359,58909.95812465277
46,2020,3,1,23,14,41.97,-5460343.960999999,16999199.446,19340727.064999998,-2554.00627,-2536.13782,1524.22525,2020-03-01 23:14:41.970,187582089.34383106,327624221.8774237,120730133.2086644,140655074270.21548,-43013246645.178444,-18646849491.5832,58909.96854131943
46,2020,3,1,23,29,41.97,-7703945.965,14573240.067,20537612.898,-2424.45686,-2846.8573899999997,1131.6958399999999,2020-03-01 23:29:41.970,186781650.85817772,327945349.16298354,120942871.16775684,140663978126.2814,-42989813570.27571,-18636690421.708576,58909.9789579861
46,2020,3,1,23,44,41.97,-9811600.560999999,11890083.004,21371989.537,-2252.38126,-3106.85404,719.87685,2020-03-01 23:44:41.970,185980231.6971374,328264741.7473172,121154969.26290968,140672877330.73416,-42966379098.34065,-18626530744.84581,58909.98937465277
46,2020,3,1,23,59,41.97,-11746446.082,8997477.639999999,21829851.237,-2041.04217,-3311.63707,296.26316,2020-03-01 23:59:41.970,185177835.6670129,328582397.34492373,121366426.15433465,140681771883.36206,-42942943230.18484,-18616370461.350975,58909.99979131943
46,2020,3,2,0,14,41.97,-13474881.2,5946740.1790000005,21904021.02,-1794.41137,-3457.78847,-131.49155000000002,2020-03-02 00:14:41.970,184374466.58131635,328898313.6765573,121577240.50419402,140690661783.95364,-42919505966.61985,-18606209571.580128,58910.0102079861
46,2020,3,2,0,29,41.97,-14967168.557,2791750.938,21594221.976,-1517.07654,-3543.0133800000003,-555.7329100000001,2020-03-02 00:29:41.970,183570128.2607678,329212488.4692441,121787410.9766078,140699547032.29782,-42896067308.457245,-18596048075.889324,58910.02062465277
46,2020,3,2,0,44,41.97,-16197934.204,-412049.54400000005,20907010.4,-1214.13927,-3566.1619299999998,-968.9553400000001,2020-03-02 00:44:41.970,182764824.53329265,329524919.45629936,121996936.2376613,140708427628.1837,-42872627256.50849,-18585885974.63463,58910.03104131943
46,2020,3,2,0,59,41.97,-17146586.911,-3608704.142,19855576.257,-891.10383,-3527.2263900000003,-1363.94557,2020-03-02 00:59:41.970,181958559.2340206,329835604.3773429,122205814.95541257,140717303571.4007,-42849185811.585045,-18575723268.172073,58910.0414579861
46,2020,3,2,1,14,41.97,-17797627.744000003,-6742753.058999999,18459420.889000002,-553.76297,-3427.31313,-1733.9120500000001,2020-03-02 01:14:41.970,181151336.2052825,330144540.9783188,122414045.79989968,140726174861.73828,-42825742974.49832,-18565559956.857704,58910.05187465277
46,2020,3,2,1,29,41.97,-18140857.919,-9760215.749000002,16743924.519,-208.08299,-3268.59307,-2072.59996,2020-03-02 01:29:41.970,180343159.29660955,330451727.0115101,122621627.4431483,140735041498.98648,-42802298746.05972,-18555396041.04753,58910.06229131943
46,2020,3,2,1,44,41.97,-18171484.036000002,-12609519.547,14739817.594,139.90889,-3054.23337,-2374.38973,2020-03-02 01:44:41.970,179534032.36473107,330757160.23555684,122828558.55917922,140743903482.93536,-42778853127.080536,-18545231521.09758,58910.0727079861
46,2020,3,2,1,59,41.97,-17890123.882,-15242359.645,12482571.186999999,484.23252,-2788.3137100000004,-2634.3783,2020-03-02 01:59:41.970,178723959.27357182,331060838.4154733,123034837.82401583,140752760813.37515,-42755406118.372086,-18535066397.363853,58910.08312465277
