SVN,Year,Month,Day,Hour,Minute,Second,X_m,Y_m,Z_m,U_m/s,V_m/s,W_m/s,UTC,x_moon,y_moon,z_moon,x_sun,y_sun,z_sun,MJD
46,2020,3,1,0,14,41.97,-11247425.987,13974237.479,-19648969.148000002,-3504.16405,-945.1997,1335.49813,2020-03-01 00:14:41.970,256539930.6351161,290984750.7009797,98606275.5876227,139816049071.06473,-45163004125.3607,-19578839475.07722,58909.0102079861
46,2020,3,1,0,29,41.97,-14295908.76,13006385.206999999,-18282252.138,-3260.55314,-1202.51909,1697.32309,2020-03-01 00:29:41.970,255845026.73673162,291454905.24980986,98871910.0131383,139825379936.81064,-45139703054.20363,-19568737772.184673,58909.02062465277
46,2020,3,1,0,44,41.97,-17099644.667,11815863.471,-16602484.616999999,-2961.0506299999997,-1439.3153599999998,2030.1740499999999,2020-03-01 00:44:41.970,255148823.005353,291923560.02210027,99137035.26440465,139834706171.47934,-45116400511.20323,-19558635429.523037,58909.03104131943
46,2020,3,1,0,59,41.97,-19610545.161,10422993.199000001,-14638344.447999999,-2610.72793,-1651.5398500000001,2328.35896,2020-03-01 00:59:41.970,254451322.57875833,292390712.2224116,99401649.85069925,139844027774.8359,-45093096497.17387,-19548532447.448742,58909.0414579861
46,2020,3,1,1,14,41.97,-21785482.496,8851559.777,-12423379.28,-2215.52283,-1835.55329,2586.76342,2020-03-01 01:14:41.970,253752528.6020303,292856359.06021315,99665752.28266515,139853344746.64627,-45069791012.929886,-19538428826.318214,58909.05187465277
46,2020,3,1,1,29,41.97,-23587027.43,7128416.250999999,-9995446.751,-1782.1437600000002,-1988.1877100000002,2800.93779,2020-03-01 01:29:41.970,253052444.22755584,293320497.7498958,99929341.0723171,139862657086.67627,-45046484059.28568,-19528324566.487873,58909.06229131943
46,2020,3,1,1,44,41.97,-24984094.672,5283033.874,-7396080.697000001,-1317.96077,-2106.8013300000002,2967.1743199999996,2020-03-01 01:44:41.970,252351072.61502546,293783125.510785,100192414.73304643,139871964794.6922,-45023175637.05551,-19518219668.314144,58909.0727079861
46,2020,3,1,1,59,41.97,-25952484.753000002,3347006.856,-4669793.035,-830.88459,-2189.32533,3082.57273,2020-03-01 01:59:41.970,251648416.9314321,294244239.56715256,100454971.77962711,139881267870.4603,-44999865747.05374,-19508114132.15343,58909.08312465277
46,2020,3,1,2,14,41.97,-26475312.381,1353519.016,-1863322.175,-329.23561,-2234.30154,3145.09322,2020-03-01 02:14:41.970,250944480.35107133,294703837.1482311,100717010.72822091,139890566313.74753,-44976554390.094604,-19498007958.362198,58909.09354131943
46,2020,3,1,2,29,41.97,-26543312.969,-663219.1460000001,975160.029,178.39546,-2240.91041,3153.59546,2020-03-01 02:29:41.970,250239266.05553994,295161915.4882249,100978530.09638335,139899860124.32053,-44953241566.99239,-19487901147.29684,58909.1039579861
46,2020,3,1,2,44,41.97,-26155020.857,-2668553.7789999996,3796869.849,683.29299,-2208.98825,3107.86281,2020-03-01 02:44:41.970,249532777.23373586,295618471.8263248,101239528.40306872,139909149301.9466,-44929927278.56133,-19477793699.31378,58909.11437465277
46,2020,3,1,2,59,41.97,-25316814.837,-4627981.649,6553248.033,1176.76552,-2139.03354,3008.61085,2020-03-01 02:59:41.970,248825017.08185694,296073503.40671927,101500004.16863611,139918433846.39325,-44906611525.615654,-19467685614.769474,58909.12479131943
46,2020,3,1,3,14,41.97,-24042828.766999997,-6507744.616,9196796.649,1650.29602,-2032.20175,2857.47987,2020-03-01 03:14:41.970,248115988.80340058,296527007.4786085,101759955.91485494,139927713757.42816,-44883294308.96949,-19457576894.020294,58909.1352079861
46,2020,3,1,3,29,41.97,-22354727.485,-8275414.242999999,11681901.822,2095.6905199999997,-1890.28855,2657.01105,2020-03-01 03:29:41.970,247405695.60916346,296978981.29621774,102019382.16491058,139936989034.8191,-44859975629.43709,-19447467537.422684,58909.14562465277
46,2020,3,1,3,44,41.97,-20281350.65,-9900456.162,13965627.753,2505.22249,-1715.70166,2410.60651,2020-03-01 03:44:41.970,246694140.7172401,297429422.1188088,102278281.44340958,139946259678.33432,-44836655487.83256,-19437357545.33308,58909.15604131943
46,2020,3,1,3,59,41.97,-17858229.623,-11354764.007,16008467.688000001,2871.7701700000002,-1511.42147,2122.47368,2020-03-01 03:59:41.970,245981327.3530228,297878327.2106951,102536652.27638616,139955525687.7424,-44813333884.97,-19427246918.107887,58909.1664579861
46,2020,3,1,4,14,41.97,-15126984.942,-12613153.129,17775038.056,3188.9441500000003,-1280.95114,1797.55484,2020-03-01 04:14:41.970,245267258.74920064,298325693.84125257,102794493.19130716,139964787062.81183,-44790010821.66355,-19417135656.103523,58909.17687465277
46,2020,3,1,4,29,41.97,-12134614.28,-13653804.928,19234702.895999998,3451.2027199999998,-1028.2568999999999,1441.44284,2020-03-01 04:29:41.970,244551938.14575887,298771519.2849349,103051802.71707784,139974043803.31155,-44766686298.72724,-19407023759.67641,58909.18729131943
46,2020,3,1,4,44,41.97,-8932682.965,-14458653.452,20362116.826,3653.9527199999998,-757.6996499999999,1060.2846399999999,2020-03-01 04:44:41.970,243835368.7899786,299215800.8212851,103308579.3840481,139983295909.01086,-44743360316.97519,-19396911229.182976,58909.1977079861
46,2020,3,1,4,59,41.97,-5576431.114,-15013706.903,21137676.229000002,3793.63366,-473.95896999999997,660.67412,2020-03-01 04:59:41.970,243117553.93643534,299658535.73495054,103564821.72401743,139992543379.6791,-44720032877.22135,-19386798064.97961,58909.20812465277
46,2020,3,1,5,14,41.97,-2123813.134,-15309297.885,21547869.97,3867.7836399999997,-181.95092,249.53634,2020-03-01 05:14:41.970,242398496.8469992,300099721.315694,103820528.27024128,140001786215.08588,-44696703980.279785,-19376684267.422768,58909.21854131943
46,2020,3,1,5,29,41.97,1365513.242,-15340257.481,21585522.796,3875.08538,113.25872,-165.99483,2020-03-01 05:29:41.970,241678200.7908336,300539354.85840845,104075697.55743656,140011024415.0013,-44673373626.96445,-19366569836.868813,58909.2289579861
46,2020,3,1,5,44,41.97,4831230.120999999,-15106009.717999998,21249926.565,3815.3915899999997,406.54432,-578.70323,2020-03-01 05:44:41.970,240956669.04439476,300977433.66313034,104330328.12178741,140020257979.19547,-44650041818.0893,-19356454773.674202,58909.23937465277
46,2020,3,1,5,59,41.97,8213415.869,-14610584.434,20546856.559,3689.729,692.81159,-981.41884,2020-03-01 05:59:41.970,240233904.89143088,301413955.03505254,104584418.50095099,140029486907.43875,-44626708554.46826,-19346339078.195328,58909.24979131943
46,2020,3,1,6,14,41.97,11453595.455,-13862548.121,19488472.316,3500.2808600000003,967.08836,-1367.14555,2020-03-01 06:14:41.970,239509911.62298197,301848916.2845382,104837967.23406337,140038711199.5019,-44603373836.91527,-19336222750.788586,58909.2602079861
46,2020,3,1,6,29,41.97,14495765.447,-12874853.91,18093104.643999998,3250.34817,1224.6132400000001,-1729.18596,2020-03-01 06:29:41.970,238784692.5373781,302282314.72713363,105090972.86174543,140047930855.1558,-44580037666.24417,-19326105791.810417,58909.27062465277
46,2020,3,1,6,44,41.97,17287374.832000002,-11664613.381,16384932.634000001,2944.29043,1460.92034,-2061.26058,2020-03-01 06:44:41.970,238058250.94023985,302714147.6835825,105343433.92610839,140057145874.17157,-44556700043.26881,-19315988201.6172,58909.28104131943
46,2020,3,1,6,59,41.97,19780243.648,-10252794.432999998,14393556.676,2587.44694,1671.9186100000002,-2357.61937,2020-03-01 06:59:41.970,237330590.14447668,303144412.4798386,105595348.97076008,140066356256.3207,-44533360968.80307,-19305869980.565353,58909.2914579861
46,2020,3,1,7,14,41.97,21931402.629,-8663850.856999999,12153475.439,2186.04023,1853.96405,-2613.1433199999997,2020-03-01 07:14:41.970,236601713.47028688,303573106.44708014,105846716.54081042,140075562001.37488,-44510020443.660706,-19295751129.01128,58909.30187465277
46,2020,3,1,7,29,41.97,23703838.630999997,-6925290.574,9703476.651,1747.0636200000001,2003.9235899999999,-2823.43405,2020-03-01 07:29:41.970,235871624.2451563,304000226.92172384,106097535.1828777,140084763109.10605,-44486678468.65551,-19285631647.311382,58909.31229131943
46,2020,3,1,7,44,41.97,25067132.474999998,-5067190.676999999,7085953.177,1278.1550399999999,2119.2291999999998,-2984.89,2020-03-01 07:44:41.970,235140325.80385807,304425771.2454367,106347803.44509432,140093959579.2862,-44463335044.60128,-19275511535.822037,58909.3227079861
46,2020,3,1,7,59,41.97,25997978.061,-3121668.394,4346157.226000001,787.45973,2197.92161,-3094.76752,2020-03-01 07:59:41.970,234407821.4884513,304849736.76515216,106597519.87711269,140103151411.6881,-44439990172.31167,-19265390794.899666,58909.33312465277
46,2020,3,1,8,14,41.97,26480573.941,-1122317.8660000002,1531406.672,283.48463000000004,2238.68247,-3151.22604,2020-03-01 08:14:41.970,233674114.64828104,305272120.8330815,106846683.03011124,140112338606.08405,-44416643852.60043,-19255269424.900658,58909.34354131943
46,2020,3,1,8,29,41.97,26506881.152000003,896376.787,-1309741.787,-225.0527,2240.8548,-3153.35652,2020-03-01 08:29:41.970,232939208.6399767,305692920.8067299,107095291.45680045,140121521162.2472,-44393296086.281204,-19245147426.1814,58909.3539579861
46,2020,3,1,8,44,41.97,26076743.752,2899641.348,-4128337.442,-729.37765,2204.4513,-3101.19292,2020-03-01 08:44:41.970,232203106.82745212,306112134.0489085,107343343.71142873,140130699079.95062,-44369946874.16763,-19235024799.098286,58909.36437465277
46,2020,3,1,8,59,41.97,25197871.131,4853013.489,-6875883.094,-1220.8116300000002,2130.15075,-2995.70676,2020-03-01 08:59:41.970,231465812.58190405,306529757.9277493,107590838.3497885,140139872358.96774,-44346596217.07341,-19224901544.007706,58909.37479131943
46,2020,3,1,9,14,41.97,23885683.84,6722936.148,-9505170.203,-1690.92187,2019.28256,-2838.78523,2020-03-01 09:14:41.970,230727329.2818118,306945789.8167185,107837773.92922236,140149040999.07236,-44323244115.812035,-19214777661.266026,58909.3852079861
46,2020,3,1,9,29,41.97,22163027.094,8477332.0,-11971087.178,-2131.66522,1873.80031,-2633.1935,2020-03-01 09:29:41.970,229987660.31293663,307360227.0946313,108084149.00862874,140158205000.03818,-44299890571.19713,-19204653151.22966,58909.39562465277
46,2020,3,1,9,44,41.97,20059758.449,10086149.28,-14231387.077,-2535.5236,1696.24468,-2382.5224,2020-03-01 09:44:41.970,229246809.06832024,307773067.14566505,108329962.14846851,140167364361.6395,-44276535584.0422,-19194528014.254967,58909.40604131943
46,2020,3,1,9,59,41.97,17612218.184,11521869.936999999,-16247402.071,-2895.6288799999998,1489.69697,-2091.1226699999997,2020-03-01 09:59:41.970,228504778.94828445,308184307.3593731,108575211.9107706,140176519083.65067,-44253179155.16075,-19184402250.698322,58909.4164579861
46,2020,3,1,10,14,41.97,14862592.728,12759972.012,-17984693.222999997,-3205.87538,1257.7240199999999,-1764.02725,2020-03-01 10:14:41.970,227761573.3604305,308593945.1307009,108819896.85913837,140185669165.84644,-44229821285.36631,-19174275860.91612,58909.42687465277
46,2020,3,1,10,29,41.97,11858182.967999998,13779339.045,-19413625.53,-3461.01852,1004.31581,-1406.86314,2020-03-01 10:29:41.970,227017195.71963808,309001977.8599974,109064015.55875567,140194814608.00165,-44206461975.4723,-19164148845.264698,58909.43729131943
46,2020,3,1,10,44,41.97,8650590.536,14562610.398,-20509859.595999997,-3656.7582899999998,733.81673,-1025.7545699999998,2020-03-01 10:44:41.970,226271649.44806415,309408402.9530312,109307566.57639305,140203955409.89154,-44183101226.29214,-19154021204.100452,58909.4477079861
46,2020,3,1,10,59,41.97,5294836.09,15096467.41,-21254752.834,-3789.80673,450.85192,-627.21907,2020-03-01 10:59:41.970,225524937.97514263,309813217.82100356,109550548.48041378,140213091571.29153,-44159739038.639244,-19143892937.779728,58909.45812465277
46,2020,3,1,11,14,41.97,1848424.3469999998,15371851.404,-21635664.597,-3857.9387,160.2497,-218.05819000000002,2020-03-01 11:14:41.970,224777064.7375832,310216419.8805643,109792959.84078018,140222223091.97723,-44136375413.326935,-19133764046.658916,58909.46854131943
46,2020,3,1,11,29,41.97,-1629628.896,15384110.611,-21646161.16,-3860.02557,-133.03866,194.75553000000002,2020-03-01 11:29:41.970,224028033.17937034,310618006.5538242,110034799.22905986,140231349971.72452,-44113010351.16861,-19123634531.094337,58909.4789579861
46,2020,3,1,11,44,41.97,-5079792.241,15133074.151,-21286117.945,-3796.0514500000004,-424.02058999999997,604.1935699999999,2020-03-01 11:44:41.970,223277846.75176308,311017975.2683706,110276065.21843167,140240472210.3096,-44089643852.97756,-19113504391.44237,58909.48937465277
46,2020,3,1,11,59,41.97,-8443021.003,14623052.240999999,-20561717.856,-3667.11218,-707.7443,1003.2870199999999,2020-03-01 11:59:41.970,222526508.91329333,311416323.45728135,110516756.38369235,140249589807.5089,-44066275919.56706,-19103373628.059364,58909.49979131943
46,2020,3,1,12,14,41.97,-11661750.761,13862762.804,-19485346.0,-3475.3969100000004,-979.3801,1385.24103,2020-03-01 12:14:41.970,221774023.12976533,311813048.55914,110756871.30126253,140258702763.099,-44042906551.750374,-19093242241.30167,58909.5102079861
46,2020,3,1,12,29,41.97,-14680866.685999999,12865185.665000001,-18075382.498999998,-3224.1527300000002,-1234.2998300000002,1743.5465299999998,2020-03-01 12:29:41.970,221020392.8742547,312208148.01804894,110996408.54919305,140267811076.85696,-44019535750.34071,-19083110231.525623,58909.52062465277
46,2020,3,1,12,44,41.97,-17448633.5,11647346.5,-16355896.459999999,-2917.63264,-1468.1533,2072.08787,2020-03-01 12:44:41.970,220265621.6271078,312601619.2836452,111235366.70717132,140276914748.55984,-43996163516.15125,-19072977599.08756,58909.53104131943
46,2020,3,1,12,59,41.97,-19917571.375,10230033.697,-14356245.596,-2561.02755,-1676.9407999999999,2365.24468,2020-03-01 12:59:41.970,219509712.87593997,312993459.81111425,111473744.35652758,140286013777.9851,-43972789849.995155,-19062844344.34383,58909.5414579861
46,2020,3,1,13,14,41.97,-22045263.654,8637452.247,-12110587.315000001,-2160.3829499999997,-1857.08033,2617.98644,2020-03-01 13:14:41.970,218752670.11563563,313383667.0612057,111711540.08024144,140295108164.91034,-43949414752.68556,-19052710467.650753,58909.55187465277
46,2020,3,1,13,29,41.97,-23795083.095999997,6896819.776000001,-9657308.498,-1722.5013099999999,-2005.46875,2825.9583199999997,2020-03-01 13:29:41.970,217994496.8483466,313772238.5002462,111948752.46294802,140304197909.1135,-43926038225.035576,-19042575969.36468,58909.56229131943
46,2020,3,1,13,44,41.97,-25136824.275,5037910.7469999995,-7038382.5,-1254.83139,-2119.53566,2985.55689,2020-03-01 13:44:41.970,217235196.5834913,314159171.60015607,112185380.09094447,140313283010.3727,-43902660267.85827,-19032440849.841904,58909.5727079861
46,2020,3,1,13,59,41.97,-26047231.004,3092555.81,-4298663.201,-765.34591,-2197.28903,3093.9940500000002,2020-03-01 13:59:41.970,216474772.8377538,314544463.8384631,112421421.55219638,140322363468.46637,-43879280881.96667,-19022305109.438766,58909.58312465277
46,2020,3,1,14,14,41.97,-26510409.031999998,1094104.114,-1485127.1409999998,-262.40923,-2237.3517399999996,3149.34827,2020-03-01 14:14:41.970,215713229.13508293,314928112.6983171,112656875.43634406,140331439283.17325,-43855900068.17378,-19012168748.51159,58909.59354131943
46,2020,3,1,14,29,41.97,-26518115.932,-923142.8180000001,1353924.1369999999,245.36288000000002,-2238.98807,3150.6015899999998,2020-03-01 14:29:41.970,214950569.00669098,315310115.6685059,112891740.33470927,140340510454.2722,-43832517827.29257,-19002031767.416656,58909.6039579861
46,2020,3,1,14,44,41.97,-26069921.985,-2924516.377,4169688.456,749.24932,-2202.1197300000003,3097.66183,2020-03-01 14:44:41.970,214186795.9910529,315690470.2434689,113126014.8403015,140349576981.5423,-43809134160.13599,-18991894166.510292,58909.61437465277
46,2020,3,1,14,59,41.97,-25173237.914,-4875575.5,6913700.256,1240.57304,-2127.33053,2991.36896,2020-03-01 14:59:41.970,213421913.63390493,316069173.923313,113359697.54782446,140358638864.76297,-43785749067.51697,-18981755946.148815,58909.62479131943
46,2020,3,1,15,14,41.97,-23843207.614,-6742700.472,9538666.399,1710.8512,-2015.85978,2833.4854100000002,2020-03-01 15:14:41.970,212655925.4882442,316446224.2138276,113592787.05368271,140367696103.71387,-43762362550.24836,-18971617106.688496,58909.6352079861
46,2020,3,1,15,29,41.97,-22102466.382999998,-8493675.511,11999285.891999999,2151.9434899999997,-1869.58403,2626.67006,2020-03-01 15:29:41.970,211888835.114327,316821618.62649876,113825281.95598823,140376748698.17502,-43738974609.14301,-18961477648.485645,58909.64562465277
46,2020,3,1,15,44,41.97,-19980767.617000002,-10098249.766,14253038.951000001,2556.19562,-1690.98736,2374.43615,2020-03-01 15:44:41.970,211120646.07966784,317195354.67852527,114057180.85456654,140385796647.9264,-43715585245.01374,-18951337571.89653,58909.65604131943
46,2020,3,1,15,59,41.97,-17514483.421,-11528666.597,16260931.116,2916.57557,-1483.12069,2081.0936199999996,2020-03-01 15:59:41.970,210351361.95903835,317567429.8928336,114288482.35096411,140394839952.74863,-43692194458.67334,-18941196877.27745,58909.6664579861
46,2020,3,1,16,14,41.97,-14745987.0,-12760151.397,17988178.765,3226.79963,-1249.55049,1751.67673,2020-03-01 16:14:41.970,209580986.3344666,317937841.79809284,114519185.04845409,140403878612.42212,-43668802250.93457,-18931055564.98471,58909.67687465277
46,2020,3,1,16,29,41.97,-11722927.022,-13771348.917,19404823.277,3481.446,-994.29795,1391.85805,2020-03-01 16:29:41.970,208809522.79523507,318306587.9287298,114749287.55204369,140412912626.72784,-43645408622.610085,-18920913635.37453,58909.68729131943
46,2020,3,1,16,44,41.97,-8497406.308,-14544701.841,20486262.266999997,3676.05348,-721.76949,1007.8505,2020-03-01 16:44:41.970,208036974.93788043,318673665.82494485,114978788.46848014,140421941995.44696,-43622013574.51262,-18910771088.803207,58909.6977079861
46,2020,3,1,16,59,41.97,-5125079.127,-15066763.41,21213687.798,3807.20331,-436.67992,606.29889,2020-03-01 16:59:41.970,207263346.3661916,319039073.0327272,115207686.40625797,140430966718.36102,-43598617107.45481,-18900627925.62701,58909.70812465277
46,2020,3,1,17,14,41.97,-1664183.06,-15328438.081,21574423.103,3872.58248,-143.96957,194.16317,2020-03-01 17:14:41.970,206488640.6912088,319402807.1038696,115435979.97562522,140439986795.2514,-43575219222.249306,-18890484146.202183,58909.71854131943
46,2020,3,1,17,29,41.97,1825477.2419999999,-15325145.504,21562151.235,3871.0271399999997,151.28296,-221.40457999999998,2020-03-01 17:29:41.970,205712861.53122297,319764865.5959844,115663667.78859052,140449002225.9002,-43551819919.7086,-18880339750.884983,58909.7289579861
46,2020,3,1,17,44,41.97,5283576.036,-15056904.534,21177031.071000002,3802.5451399999997,443.95098,-633.18707,2020-03-01 17:44:41.970,204936012.5117735,320125246.07251906,115890748.45892964,140458013010.08957,-43528419200.64531,-18870194740.03164,58909.73937465277
46,2020,3,1,17,59,41.97,8650323.185999999,-14528335.514,20425698.193,3668.31727,728.95087,-1034.0303099999999,2020-03-01 17:59:41.970,204158097.2656476,320483946.1027716,116117220.6021922,140467019147.60168,-43505017065.87194,-18860049113.99842,58909.74979131943
46,2020,3,1,18,14,41.97,11867512.226000002,-13748580.604,19321150.402,3470.67686,1001.33272,-1416.97109,2020-03-01 18:14:41.970,203379119.43287885,320840963.2619058,116343082.83570853,140476020638.21948,-43481613516.200935,-18849902873.141552,58909.7602079861
46,2020,3,1,18,29,41.97,14879540.574000001,-12731143.491,17882519.787,3213.0683200000003,1256.3685600000001,-1775.36115,2020-03-01 18:29:41.970,202599082.66074592,321196295.1309673,116568333.77859673,140485017481.7256,-43458208552.44473,-18839756017.817257,58909.77062465277
46,2020,3,1,18,44,41.97,17634383.13,-11493651.411999999,16134735.495000001,2899.98523,1489.63653,-2102.98551,2020-03-01 18:44:41.970,201817990.60377154,321549939.2968992,116792972.05176882,140494009677.90332,-43434802175.41581,-18829608548.381756,58909.78104131943
46,2020,3,1,18,59,41.97,20084501.402999997,-10057543.871,14108083.442,2536.88922,1697.0993,-2394.17281,2020-03-01 18:59:41.970,201035846.9237207,321901893.35255754,117016996.27793837,140502997226.5361,-43411394385.926445,-18819460465.191288,58909.7914579861
46,2020,3,1,19,14,41.97,22187671.54,-8447693.89,11837671.208,2130.11114,1875.17534,-2643.89533,2020-03-01 19:14:41.970,200252655.28959954,322252154.8967276,117240405.08162683,140511980127.40744,-43387985184.78904,-18809311768.602024,58909.80187465277
46,2020,3,1,19,29,41.97,23907716.272,-6691968.928,9362808.184,1686.73672,2020.80156,-2847.85698,2020-03-01 19:29:41.970,199468419.37765405,322600721.53413886,117463197.08917081,140520958380.30124,-43364574572.815865,-18799162458.9702,58909.81229131943
46,2020,3,1,19,44,41.97,25215127.685,-4820739.71,6726312.651000001,1214.47876,2131.48618,-3002.56748,2020-03-01 19:44:41.970,198683142.8713687,322947590.8754819,117685370.92872849,140529931985.00162,-43341162550.81923,-18789012536.652,58909.8227079861
46,2020,3,1,19,59,41.97,26087569.952000003,-2866346.235,3973758.799,721.53859,2205.3509,-3105.40138,2020-03-01 19:59:41.970,197896829.46146485,323292760.5374237,117906925.2302872,140538900941.29315,-43317749119.61128,-18778862002.00362,58909.83312465277
46,2020,3,1,20,14,41.97,26510253.589,-862530.911,1152677.788,216.45959000000002,2241.1617,-3154.6410800000003,2020-03-01 20:14:41.970,197109482.84589934,323636228.14262366,118127858.62566985,140547865248.96036,-43294334280.00426,-18768710855.381252,58909.84354131943
46,2020,3,1,20,29,41.97,26476175.345,1156150.641,-1688272.3490000002,-292.02441,2238.34761,-3149.5029799999998,2020-03-01 20:29:41.970,196321106.72986323,323977991.31975,118348169.7485422,140556824907.78796,-43270918032.81029,-18758559097.14106,58909.8539579861
46,2020,3,1,20,44,41.97,25986220.520999998,3154930.344,-4500152.750999999,-795.14274,2197.00759,-3090.14673,2020-03-01 20:44:41.970,195531704.82578024,324318047.7034949,118567857.23441985,140565779917.56134,-43247500378.841545,-18748406727.63924,58909.86437465277
46,2020,3,1,20,59,41.97,25049127.173,5099429.12,-7234590.447,-1284.24075,2117.90528,-2977.66755,2020-03-01 20:59:41.970,194741280.853305,324656394.93459255,118786919.72067514,140574730278.06577,-43224081318.91006,-18738253747.231934,58909.87479131943
46,2020,3,1,21,14,41.97,23681314.22,6956248.407,-9844610.752,-1750.92891,2002.45221,-2814.07219,2020-03-01 21:14:41.970,193949838.5393221,324993030.6598326,119005355.84654433,140583675989.08688,-43200660853.82787,-18728100156.275288,58909.8852079861
46,2020,3,1,21,29,41.97,21906577.977,8693541.468,-12285440.916,-2187.2257,1852.6798099999999,-2602.2392299999997,2020-03-01 21:29:41.970,193157381.61794376,325327952.53207886,119223164.25313465,140592617050.4106,-43177238984.40703,-18717945955.12549,58909.89562465277
46,2020,3,1,21,44,41.97,19755663.858,10281554.856,-14515271.446,-2585.69172,1671.20121,-2345.86492,2020-03-01 21:44:41.970,192363913.83050916,325661158.2102842,119440343.58343145,140601553461.8231,-43153815711.459465,-18707791144.138657,58909.90604131943
46,2020,3,1,21,59,41.97,17265722.057,11693131.128,-16495962.595,-2939.55308,1461.16351,-2049.39574,2020-03-01 21:59:41.970,191569438.92558196,325992645.3595074,119656892.48230521,140610485223.11063,-43130391035.79712,-18697635723.67094,58909.9164579861
46,2020,3,1,22,14,41.97,14479657.738,12904164.794,-18193684.746,-3242.81218,1226.19173,-1717.9491899999998,2020-03-01 22:14:41.970,190773960.65894946,326322411.6509295,119872809.59651873,140619412334.0599,-43106964958.23186,-18687479694.078457,58909.92687465277
46,2020,3,1,22,29,41.97,11445387.773,13894004.464,-19579482.834,-3490.34436,970.32554,-1357.22444,2020-03-01 22:29:41.970,189977482.7936203,326650454.76187027,120088093.5747346,140628334794.45773,-43083537479.57559,-18677323055.71732,58909.93729131943
46,2020,3,1,22,44,41.97,8215017.238,14645795.195,-20629756.36,-3677.97942,697.94982,-973.4044200000001,2020-03-01 22:44:41.970,189180009.0998234,326976772.375804,120302743.0675219,140637252604.0913,-43060108600.64009,-18667165808.94368,58909.9477079861
46,2020,3,1,22,59,41.97,4843949.794,15146756.111000001,-21326648.106,-3802.5668800000003,413.72044,-573.05111,2020-03-01 22:59:41.970,188381543.35500574,327301362.18237704,120516756.72736369,140646165762.74805,-43036678322.237114,-18657007954.11359,58909.95812465277
46,2020,3,1,23,14,41.97,1389946.8059999999,15388389.421,-21658336.149,-3862.02455,122.48626,-162.99564,2020-03-01 23:14:41.970,187582089.34383106,327624221.8774237,120730133.2086644,140655074270.21548,-43013246645.178444,-18646849491.5832,58909.96854131943
