SVN,Year,Month,Day,Hour,Minute,Second,X_m,Y_m,Z_m,U_m/s,V_m/s,W_m/s,UTC,x_moon,y_moon,z_moon,x_sun,y_sun,z_sun,MJD
46,2020,3,9,21,59,41.97,18038002.346,7431783.669000001,-17949500.242999997,470.22753,3370.5153499999997,1866.2775199999999,2020-03-09 21:59:41.970,-352500988.0073776,33214939.492881216,47589593.641281195,146084050897.6383,-24786358728.714954,-10744874830.672655,58917.9164579861
46,2020,3,9,22,14,41.97,18303942.58,10392202.435999999,-16119387.925,119.9049,3198.6952,2194.7565799999998,2020-03-09 22:14:41.970,-352628480.09792227,32305299.989987873,47215642.696355045,146089359810.74515,-24762088693.711357,-10734353574.702572,58917.92687465277
46,2020,3,9,22,29,41.97,18253227.477,13172834.946999999,-14010354.705,-232.42899,2971.57386,2485.2037400000004,2020-03-09 22:29:41.970,-352753466.9638519,31395433.642132446,46841354.242983796,146094663964.92807,-24737817849.709835,-10723831970.924759,58917.93729131943
46,2020,3,9,22,44,41.97,17886806.076,15725628.421,-11658948.666000001,-580.64657,2693.1259600000003,2732.58477,2020-03-09 22:44:41.970,-352875947.5523605,30485346.981882107,46466730.95401612,146099963360.06558,-24713546197.433804,-10713310019.654745,58917.9477079861
46,2020,3,9,22,59,41.97,17211115.161999997,18006517.311,-9105912.09,-918.69868,2368.22384,2932.6271899999997,2020-03-09 22:59:41.970,-352995920.83293533,29575046.544517368,46091775.50561327,146105257996.03647,-24689273737.60661,-10702787721.208015,58917.95812465277
46,2020,3,9,23,14,41.97,16237959.733,19976192.239,-6395461.019,-1240.72289,2002.5482600000003,3081.89522,2020-03-09 23:14:41.970,-353113385.79737544,28664538.86795015,45716490.57721578,146110547872.71902,-24665000470.951626,-10692265075.900036,58917.96854131943
46,2020,3,9,23,29,41.97,14984297.658,21600781.802,-3574504.444,-1541.14776,1602.48441,3177.84875,2020-03-09 23:29:41.970,-353228341.4598087,27753830.49264195,45340878.85151058,146115832989.99182,-24640726398.1922,-10681742084.046211,58917.9789579861
46,2020,3,9,23,44,41.97,13471933.036,22852435.026,-691817.986,-1814.79109,1175.0055,3218.88537,2020-03-09 23:44:41.970,-353340786.85670614,26842927.961521972,44964943.014397316,146121113347.73312,-24616451520.051643,-10671218745.961943,58917.98937465277
46,2020,3,9,23,59,41.97,11727124.542,23709794.336,2202812.336,-2056.95032,727.54634,3204.36473,2020-03-09 23:59:41.970,-353450721.0469001,25931837.819904946,44588685.754955634,146126388945.82083,-24592175837.25327,-10660695061.962584,58917.99979131943
46,2020,3,10,0,14,41.97,9780117.050999999,24158352.180000003,5059460.502,-2263.4830899999997,267.8696,3134.61497,2020-03-10 00:14:41.970,-353558143.1115978,25020566.615409266,44212109.765411355,146131659784.13324,-24567899350.52038,-10650171032.363455,58918.0102079861
46,2020,3,10,0,29,41.97,7664603.709,24190680.457,7828927.341,-2430.87743,-196.07244,3010.92199,2020-03-10 00:29:41.970,-353663052.1543973,24109120.897874597,43835217.741103135,146136925862.5482,-24543622060.576252,-10639646657.479847,58918.02062465277
46,2020,3,10,0,44,41.97,5417133.922,23806543.584,10463592.688000001,-2556.3087499999997,-656.27817,2835.5005800000004,2020-03-10 00:44:41.970,-353765447.3013012,23197507.21927989,43458012.38044903,146142187180.94345,-24519343968.144154,-10629121937.627012,58918.03104131943
46,2020,3,10,0,59,41.97,3076472.173,23012876.48,12918231.531,-2637.6848800000002,-1104.8357,2611.45055,2020-03-10 00:59:41.970,-353865327.70073146,22285732.133661028,43080496.38491279,146147443739.1969,-24495065073.94735,-10618596873.120195,58918.0414579861
46,2020,3,10,1,14,41.97,682924.082,21823643.220000003,15150785.182,-2673.67731,-1534.0588,2342.69734,2020-03-10 01:14:41.970,-353962692.5235422,21373802.197028562,42702672.45897043,146152695537.18613,-24470785378.709076,-10608071464.27459,58918.05187465277
46,2020,3,10,1,29,41.97,-1722359.8460000001,20259574.916,17123072.613,-2663.73886,-1936.6169399999999,2033.91937,2020-03-10 01:29:41.970,-354057540.9630333,20461723.967285212,42324543.3100762,146157942574.7884,-24446504883.15258,-10597545711.405355,58918.06229131943
46,2020,3,10,1,44,41.97,-4098090.3179999995,18347793.906999998,18801430.959000003,-2608.10787,-2305.6575399999997,1690.46362,2020-03-10 01:44:41.970,-354149872.2349627,19549504.004143715,41946111.64862907,146163184851.88135,-24422223588.001083,-10587019614.827635,58918.0727079861
46,2020,3,10,1,59,41.97,-6403543.16,16121332.128,20157275.396,-2507.79925,-2634.91863,1318.25117,2020-03-10 01:59:41.970,-354239685.57755953,18637148.86904404,41567380.187938794,146168422368.3421,-24397941493.977818,-10576493174.85654,58918.08312465277
46,2020,3,10,2,14,41.97,-8599249.41,13618553.056,21167570.169,-2364.58284,-2918.83021,923.6745,2020-03-10 02:14:41.970,-354326980.2515344,17724665.125071216,41188351.64419196,146173655124.04785,-24373658601.80599,-10565966391.807138,58918.09354131943
46,2020,3,10,2,29,41.97,-10647660.503999999,10882487.864,21815204.206,-2180.94979,-3152.6033500000003,513.48848,2020-03-10 02:29:41.970,-354411755.5400921,16812059.336872507,40809028.7364181,146178883118.8758,-24349374912.208817,-10555439265.9945,58918.1039579861
46,2020,3,10,2,44,41.97,-12513778.145,7960097.459,22089266.373999998,-1960.06786,-3332.30568,94.69666000000001,2020-03-10 02:44:41.970,-354494010.7489419,15899338.070575029,40429414.18645567,146184106352.70276,-24325090425.909496,-10544911797.73362,58918.11437465277
46,2020,3,10,2,59,41.97,-14165739.208999999,4901472.888,21985217.03,-1705.72638,-3454.92271,-325.56522,2020-03-10 02:59:41.970,-354573745.20630777,14986507.89370296,40049510.71891781,146189324825.40558,-24300805143.63125,-10534383987.339516,58918.12479131943
46,2020,3,10,3,14,41.97,-15575346.888,1758987.186,21504954.059,-1422.27195,-3518.4043100000004,-740.1469099999999,2020-03-10 03:14:41.970,-354650958.262939,14073575.375095114,39669321.061158486,146194538536.8609,-24276519066.097244,-10523855835.127138,58918.1352079861
46,2020,3,10,3,29,41.97,-16718540.166,-1413587.769,20656773.099,-1114.5358800000001,-3521.696,-1142.0008500000001,2020-03-10 03:29:41.970,-354725649.2921188,13160547.084821997,39288847.943238094,146199747486.9455,-24252232194.030697,-10513327341.41144,58918.14562465277
46,2020,3,10,3,44,41.97,-17575794.652,-4561985.554,19455223.069,-787.75441,-3464.7546,-1524.2973399999998,2020-03-10 03:44:41.970,-354797817.689675,12247429.594103327,38908094.09788919,146204951675.53577,-24227944528.154793,-10502798506.507326,58918.15604131943
46,2020,3,10,3,59,41.97,-18132448.768,-7632356.624,17920859.544999998,-447.48279,-3348.54838,-1880.53618,2020-03-10 03:59:41.970,-354867462.8739864,11334229.475225164,38527062.26048234,146210151102.50812,-24203656069.19274,-10492269330.729687,58918.1664579861
46,2020,3,10,4,14,41.97,-18378950.336999997,-10572172.765999999,16079899.878,-99.5045,-3175.04148,-2204.65312,2020-03-10 04:14:41.970,-354934584.2859932,10420953.301457165,38145755.16899156,146215345767.73895,-24179366817.86775,-10481739814.39338,58918.17687465277
46,2020,3,10,4,29,41.97,-18311019.632,-13331110.578,13963785.268,250.26336999999998,-2947.16289,-2491.11989,2020-03-10 04:29:41.970,-354999181.3892031,9507607.646969842,37764175.563960165,146220535671.10425,-24155076774.902985,-10471209957.81323,58918.18729131943
46,2020,3,10,4,44,41.97,-17929726.115000002,-15861900.147,11608656.345999999,595.86714,-2668.7601999999997,-2735.03617,2020-03-10 04:44:41.970,-355061253.66969955,8594199.086751778,37382326.188466005,146225720812.48013,-24130785941.021675,-10460679761.304066,58918.1977079861
46,2020,3,10,4,59,41.97,-17241477.239,-18121125.446,9054750.067000002,931.4146800000001,-2344.53866,-2932.21225,2020-03-10 04:59:41.970,-355120800.636148,7680734.196526759,37000209.788087204,146230901191.74252,-24106494316.94703,-10450149225.180658,58918.20812465277
46,2020,3,10,5,14,41.97,-16257918.923999999,-20069963.486,6345726.97,1251.1732900000002,-1979.98613,-3079.2409,2020-03-10 05:14:41.970,-355177821.8198032,6767219.55267102,36617829.11086745,146236076808.7672,-24082201903.402252,-10439618349.75778,58918.21854131943
46,2020,3,10,5,29,41.97,-14995748.648,-21674849.911000002,3527939.0349999997,1549.66577,-1581.28486,-3173.55729,2020-03-10 05:29:41.970,-355232316.77451354,5853661.7321303105,36235186.907281466,146241247663.43,-24057908701.11056,-10429087135.350164,58918.2289579861
