SVN,Year,Month,Day,Hour,Minute,Second,X_m,Y_m,Z_m,U_m/s,V_m/s,W_m/s,UTC,x_moon,y_moon,z_moon,x_sun,y_sun,z_sun,MJD
46,2020,3,1,2,59,41.97,13854599.623,5997975.529999999,21604121.321,-1852.40619,3426.16432,260.82648,2020-03-01 02:59:41.970,248825017.08185694,296073503.40671927,101500004.16863611,139918433846.39325,-44906611525.615654,-19467685614.769474,58909.12479131943
46,2020,3,1,3,14,41.97,12070458.271,9019722.757,21648108.716,-2106.4379999999996,3279.0261,-163.06341999999998,2020-03-01 03:14:41.970,248115988.80340058,296527007.4786085,101759955.91485494,139927713757.42816,-44883294308.96949,-19457576894.020294,58909.1352079861
46,2020,3,1,3,29,41.97,10074286.684,11883060.305000002,21311770.754,-2322.90962,3074.71505,-583.07951,2020-03-01 03:29:41.970,247405695.60916346,296978981.29621774,102019382.16491058,139936989034.8191,-44859975629.43709,-19447467537.422684,58909.14562465277
46,2020,3,1,3,44,41.97,7901597.348999999,14538228.767,20601971.581,-2498.1531999999997,2817.165,-991.7519599999999,2020-03-01 03:44:41.970,246694140.7172401,297429422.1188088,102278281.44340958,139946259678.33432,-44836655487.83256,-19437357545.33308,58909.15604131943
46,2020,3,1,3,59,41.97,5590849.27,16939438.229,19532179.164,-2629.2968299999998,2511.24545,-1381.89868,2020-03-01 03:59:41.970,245981327.3530228,297878327.2106951,102536652.27638616,139955525687.7424,-44813333884.97,-19427246918.107887,58909.1664579861
46,2020,3,1,4,14,41.97,3182712.845,19045659.995,18122145.547,-2714.3030000000003,2162.64712,-1746.7581400000001,2020-03-01 04:14:41.970,245267258.74920064,298325693.84125257,102794493.19130716,139964787062.81183,-44790010821.66355,-19417135656.103523,58909.17687465277
46,2020,3,1,4,29,41.97,719308.8910000001,20821309.261,16397473.876,-2751.98764,1777.75478,-2080.1078199999997,2020-03-01 04:29:41.970,244551938.14575887,298771519.2849349,103051802.71707784,139974043803.31155,-44766686298.72724,-19407023759.67641,58909.18729131943
46,2020,3,1,4,44,41.97,-1756561.0429999998,22236809.105,14389086.167,-2742.02071,1363.5113800000001,-2376.36608,2020-03-01 04:44:41.970,243835368.7899786,299215800.8212851,103308579.3840481,139983295909.01086,-44743360316.97519,-19396911229.182976,58909.1977079861
46,2020,3,1,4,59,41.97,-4202177.076,23269029.869999997,12132607.232,-2684.9096600000003,927.2776200000001,-2630.6764399999997,2020-03-01 04:59:41.970,243117553.93643534,299658535.73495054,103564821.72401743,139992543379.6791,-44720032877.22135,-19386798064.97961,58909.20812465277
46,2020,3,1,5,14,41.97,-6575641.5649999995,23901601.486,9667680.933,-2581.9678000000004,476.69065,-2838.97366,2020-03-01 05:14:41.970,242398496.8469992,300099721.315694,103820528.27024128,140001786215.08588,-44696703980.279785,-19376684267.422768,58909.21854131943
46,2020,3,1,5,29,41.97,-8836585.113,24125099.44,7037235.047,-2435.26949,19.52509,-2998.03195,2020-03-01 05:29:41.970,241678200.7908336,300539354.85840845,104075697.55743656,140011024415.0013,-44673373626.96445,-19366569836.868813,58909.2289579861
46,2020,3,1,5,44,41.97,-10946827.224000001,23937107.762,4286710.599,-2247.5945199999996,-436.44091000000003,-3105.49588,2020-03-01 05:44:41.970,240956669.04439476,300977433.66313034,104330328.12178741,140020257979.19547,-44650041818.0893,-19356454773.674202,58909.23937465277
46,2020,3,1,5,59,41.97,-12870982.817,23342164.568,1463270.697,-2022.3638099999998,-883.55242,-3159.89525,2020-03-01 05:59:41.970,240233904.89143088,301413955.03505254,104584418.50095099,140029486907.43875,-44626708554.46826,-19346339078.195328,58909.24979131943
46,2020,3,1,6,14,41.97,-14577007.737,22351597.369,-1384997.291,-1763.56846,-1314.39572,-3160.64523,2020-03-01 06:14:41.970,239509911.62298197,301848916.2845382,104837967.23406337,140038711199.5019,-44603373836.91527,-19336222750.788586,58909.2602079861
46,2020,3,1,6,29,41.97,-16036678.202,20983256.484,-4209873.73,-1475.6941800000002,-1721.9065899999998,-3108.03357,2020-03-01 06:29:41.970,238784692.5373781,302282314.72713363,105090972.86174543,140047930855.1558,-44580037666.24417,-19326105791.810417,58909.27062465277
46,2020,3,1,6,44,41.97,-17226000.718,19261155.597,-6963781.8379999995,-1163.6426099999999,-2099.46835,-3003.19616,2020-03-01 06:44:41.970,238058250.94023985,302714147.6835825,105343433.92610839,140057145874.17157,-44556700043.26881,-19315988201.6172,58909.28104131943
46,2020,3,1,6,59,41.97,-18125550.325,17215028.796,-9600536.347,-832.65093,-2440.99941,-2848.08292,2020-03-01 06:59:41.970,237330590.14447668,303144412.4798386,105595348.97076008,140066356256.3207,-44533360968.80307,-19305869980.565353,58909.2914579861
46,2020,3,1,7,14,41.97,-18720736.137,14879813.399999999,-12076057.479999999,-488.21083,-2741.0306800000003,-2645.41505,2020-03-01 07:14:41.970,236601713.47028688,303573106.44708014,105846716.54081042,140075562001.37488,-44510020443.660706,-19295751129.01128,58909.30187465277
46,2020,3,1,7,29,41.97,-19001993.948,12295067.645,-14349043.18,-135.98758,-2994.77299,-2398.6352,2020-03-01 07:29:41.970,235871624.2451563,304000226.92172384,106097535.1828777,140084763109.10605,-44486678468.65551,-19285631647.311382,58909.31229131943
46,2020,3,1,7,44,41.97,-18964906.265,9504331.925,-16381593.601,218.26026000000002,-3198.1751900000004,-2111.85136,2020-03-01 07:44:41.970,235140325.80385807,304425771.2454367,106347803.44509432,140093959579.2862,-44463335044.60128,-19275511535.822037,58909.3227079861
46,2020,3,1,7,59,41.97,-18610250.499,6554441.822,-18139782.574,568.76017,-3347.97327,-1789.7752600000001,2020-03-01 07:59:41.970,234407821.4884513,304849736.76515216,106597519.87711269,140103151411.6881,-44439990172.31167,-19265390794.899666,58909.33312465277
46,2020,3,1,8,14,41.97,-17943976.232,3494800.77,-19594171.386,909.8038899999999,-3441.7309600000003,-1437.65578,2020-03-01 08:14:41.970,233674114.64828104,305272120.8330815,106846683.03011124,140112338606.08405,-44416643852.60043,-19255269424.900658,58909.34354131943
46,2020,3,1,8,29,41.97,-16977112.593999997,376619.897,-20720260.496,1235.82454,-3477.87215,-1061.20771,2020-03-01 08:29:41.970,232939208.6399767,305692920.8067299,107095291.45680045,140121521162.2472,-44393296086.281204,-19245147426.1814,58909.3539579861
46,2020,3,1,8,44,41.97,-15725606.783,-2747867.6059999997,-21498875.014000002,1541.4725199999998,-3455.7050600000002,-666.5357899999999,2020-03-01 08:44:41.970,232203106.82745212,306112134.0489085,107343343.71142873,140130699079.95062,-44369946874.16763,-19235024799.098286,58909.36437465277
46,2020,3,1,8,59,41.97,-14210094.819,-5826210.151000001,-21916479.727,1821.69015,-3375.43806,-260.05406,2020-03-01 08:59:41.970,231465812.58190405,306529757.9277493,107590838.3497885,140139872358.96774,-44346596217.07341,-19224901544.007706,58909.37479131943
46,2020,3,1,9,14,41.97,-12455605.712000001,-8806551.77,-21965419.426,2071.7850000000003,-3238.1867899999997,151.5995,2020-03-01 09:14:41.970,230727329.2818118,306945789.8167185,107837773.92922236,140149040999.07236,-44323244115.812035,-19214777661.266026,58909.3852079861
46,2020,3,1,9,29,41.97,-10491200.427,-11638448.317,-21644080.159,2287.5013599999997,-3045.97177,561.6533099999999,2020-03-01 09:29:41.970,229987660.31293663,307360227.0946313,108084149.00862874,140158205000.03818,-44299890571.19713,-19204653151.22966,58909.39562465277
46,2020,3,1,9,44,41.97,-8349547.463,-14273676.931,-20956966.990000002,2465.08949,-2801.70563,963.29741,2020-03-01 09:44:41.970,229246809.06832024,307773067.14566505,108329962.14846851,140167364361.6395,-44276535584.0422,-19194528014.254967,58909.40604131943
46,2020,3,1,9,59,41.97,-6066437.429,-16667028.961,-19914693.938,2601.37182,-2509.16894,1349.78331,2020-03-01 09:59:41.970,228504778.94828445,308184307.3593731,108575211.9107706,140176519083.65067,-44253179155.16075,-19184402250.698322,58909.4164579861
46,2020,3,1,10,14,41.97,-3680239.894,-18777075.528,-18533882.084000003,2693.80482,-2172.97336,1714.5281400000001,2020-03-01 10:14:41.970,227761573.3604305,308593945.1307009,108819896.85913837,140185669165.84644,-44229821285.36631,-19174275860.91612,58909.42687465277
46,2020,3,1,10,29,41.97,-1231306.909,-20566893.810000002,-16836962.395999998,2740.53533,-1798.5110300000001,2051.2220399999997,2020-03-01 10:29:41.970,227017195.71963808,309001977.8599974,109064015.55875567,140194814608.00165,-44206461975.4723,-19164148845.264698,58909.43729131943
46,2020,3,1,10,44,41.97,1238671.03,-22004741.132,-14851880.799,2740.44965,-1391.88906,2353.9377400000003,2020-03-01 10:44:41.970,226271649.44806415,309408402.9530312,109307566.57639305,140203955409.89154,-44183101226.29214,-19154021204.100452,58909.4477079861
46,2020,3,1,10,59,41.97,3687349.211,-23064663.108,-12611704.388,2693.21345,-959.84835,2617.24038,2020-03-01 10:59:41.970,225524937.97514263,309813217.82100356,109550548.48041378,140213091571.29153,-44159739038.639244,-19143892937.779728,58909.45812465277
46,2020,3,1,11,14,41.97,6072443.958,-23727021.542999998,-10154129.435,2599.30047,-509.6664400000001,2836.29545,2020-03-01 11:14:41.970,224777064.7375832,310216419.8805643,109792959.84078018,140222223091.97723,-44136375413.326935,-19133764046.658916,58909.46854131943
46,2020,3,1,11,29,41.97,8352467.955,-23978927.726000004,-7520894.086,2460.00802,-49.04453,3006.9721999999997,2020-03-01 11:29:41.970,224028033.17937034,310618006.5538242,110034799.22905986,140231349971.72452,-44113010351.16861,-19123634531.094337,58909.4789579861
46,2020,3,1,11,44,41.97,10487472.824000001,-23814567.195,-4757101.224,2277.4573400000004,414.02052,3125.93933,2020-03-01 11:44:41.970,223277846.75176308,311017975.2683706,110276065.21843167,140240472210.3096,-44089643852.97756,-19113504391.44237,58909.48937465277
46,2020,3,1,11,59,41.97,12439784.532,-23235403.218,-1910459.846,2054.57706,871.37737,3190.74982,2020-03-01 11:59:41.970,222526508.91329333,311416323.45728135,110516756.38369235,140249589807.5089,-44066275919.56706,-19103373628.059364,58909.49979131943
46,2020,3,1,12,14,41.97,14174715.872000001,-22250248.064,969543.657,1795.0686199999998,1314.8723200000002,3199.9113,2020-03-01 12:14:41.970,221774023.12976533,311813048.55914,110756871.30126253,140258702763.099,-44042906551.750374,-19093242241.30167,58909.5102079861
46,2020,3,1,12,29,41.97,15661239.353,-20875193.772,3832529.903,1503.35283,1736.50884,3152.93887,2020-03-01 12:29:41.970,221020392.8742547,312208148.01804894,110996408.54919305,140267811076.85696,-44019535750.34071,-19083110231.525623,58909.52062465277
46,2020,3,1,12,44,41.97,16872603.582,-19133397.408,6628149.356,1184.49774,2128.61061,3050.38726,2020-03-01 12:44:41.970,220265621.6271078,312601619.2836452,111235366.70717132,140276914748.55984,-43996163516.15125,-19072977599.08756,58909.53104131943
46,2020,3,1,12,59,41.97,17786876.552,-17054719.740000002,9307023.901,844.12862,2483.98347,2893.85996,2020-03-01 12:59:41.970,219509712.87593997,312993459.81111425,111473744.35652758,140286013777.9851,-43972789849.995155,-19062844344.34383,58909.5414579861
46,2020,3,1,13,14,41.97,18387400.416,-14675220.547,11821685.638,488.32162,2796.07119,2685.9937,2020-03-01 13:14:41.970,218752670.11563563,313383667.0612057,111711540.08024144,140295108164.91034,-43949414752.68556,-19052710467.650753,58909.55187465277
46,2020,3,1,13,29,41.97,18663144.180999998,-12036518.405000001,14127490.291,123.4837,3059.1000099999997,2430.41753,2020-03-01 13:29:41.970,217994496.8483466,313772238.5002462,111948752.46294802,140304197909.1135,-43926038225.035576,-19042575969.36468,58909.56229131943
46,2020,3,1,13,44,41.97,18608943.324,-9185027.252,16183482.421999998,-243.77795999999998,3268.20714,2131.68678,2020-03-01 13:44:41.970,217235196.5834913,314159171.60015607,112185380.09094447,140313283010.3727,-43902660267.85827,-19032440849.841904,58909.5727079861
46,2020,3,1,13,59,41.97,18225618.494999997,-6171086.314,17953190.428000003,-606.79339,3419.5485799999997,1795.1933900000001,2020-03-01 13:59:41.970,216474772.8377538,314544463.8384631,112421421.55219638,140322363468.46637,-43879280881.96667,-19022305109.438766,58909.58312465277
46,2020,3,1,14,14,41.97,17519969.085,-3048003.623,19405330.998,-958.9698,3510.38272,1427.05485,2020-03-01 14:14:41.970,215713229.13508293,314928112.6983171,112656875.43634406,140331439283.17325,-43855900068.17378,-19012168748.51159,58909.59354131943
46,2020,3,1,14,29,41.97,16504641.259,128963.72299999998,20514405.303,-1293.92982,3539.127,1033.98528,2020-03-01 14:29:41.970,214950569.00669098,315310115.6685059,112891740.33470927,140340510454.2722,-43832517827.29257,-19002031767.416656,58909.6039579861
46,2020,3,1,14,44,41.97,15197873.943,3303667.4499999997,21261172.538,-1605.64378,3505.3858299999997,623.15255,2020-03-01 14:44:41.970,214186795.9910529,315690470.2434689,113126014.8403015,140349576981.5423,-43809134160.13599,-18991894166.510292,58909.61437465277
46,2020,3,1,14,59,41.97,13623129.963,6420138.107,21632990.301999997,-1888.55207,3409.94961,202.02601,2020-03-01 14:59:41.970,213421913.63390493,316069173.923313,113359697.54782446,140358638864.76297,-43785749067.51697,-18981755946.148815,58909.62479131943
46,2020,3,1,15,14,41.97,11808622.843999999,9423641.27,21624015.566,-2137.6740800000002,3254.76526,-221.78025000000002,2020-03-01 15:14:41.970,212655925.4882442,316446224.2138276,113592787.05368271,140367696103.71387,-43762362550.24836,-18971617106.688496,58909.6352079861
46,2020,3,1,15,29,41.97,9786752.585,12261695.208999999,21235264.253000002,-2348.70116,3042.8804600000003,-640.66402,2020-03-01 15:29:41.970,211888835.114327,316821618.62649876,113825281.95598823,140376748698.17502,-43738974609.14301,-18961477648.485645,58909.64562465277
46,2020,3,1,15,44,41.97,7593465.886,14885027.323,20474531.682,-2518.0713,2778.3638499999997,-1047.1868900000002,2020-03-01 15:44:41.970,211120646.07966784,317195354.67852527,114057180.85456654,140385796647.9264,-43715585245.01374,-18951337571.89653,58909.65604131943
46,2020,3,1,15,59,41.97,5267557.691,17248449.447,19356179.966,-2643.0246500000003,2466.20514,-1434.21735,2020-03-01 15:59:41.970,210351361.95903835,317567429.8928336,114288482.35096411,140394839952.74863,-43692194458.67334,-18941196877.27745,58909.6664579861
46,2020,3,1,16,14,41.97,2849931.687,19311635.467,17900801.803999998,-2721.6393199999998,2112.19863,-1795.06183,2020-03-01 16:14:41.970,209580986.3344666,317937841.79809284,114519185.04845409,140403878612.42212,-43668802250.93457,-18931055564.98471,58909.67687465277
46,2020,3,1,16,29,41.97,382837.324,21039788.331,16134772.849000001,-2752.8477900000003,1722.81459,-2123.5809099999997,2020-03-01 16:29:41.970,208809522.79523507,318306587.9287298,114749287.55204369,140412912626.72784,-43645408622.610085,-18920913635.37453,58909.68729131943
46,2020,3,1,16,44,41.97,-2090899.641,22404187.334,14089706.877,-2736.43513,1305.0625,-2414.28887,2020-03-01 16:44:41.970,208036974.93788043,318673665.82494485,114978788.46848014,140421941995.44696,-43622013574.51262,-18910771088.803207,58909.6977079861
46,2020,3,1,16,59,41.97,-4528637.232,23382610.229000002,11801829.314000001,-2673.02027,866.35029,-2662.4354399999997,2020-03-01 16:59:41.970,207263346.3661916,319039073.0327272,115207686.40625797,140430966718.36102,-43598617107.45481,-18900627925.62701,58909.70812465277
46,2020,3,1,17,14,41.97,-6888653.692,23959628.183000002,9311285.341,-2564.02247,414.34311,-2864.0694,2020-03-01 17:14:41.970,206488640.6912088,319402807.1038696,115435979.97562522,140439986795.2514,-43575219222.249306,-18890484146.202183,58909.71854131943
46,2020,3,1,17,29,41.97,-9130847.773,24126774.662,6661398.8440000005,-2411.61492,-43.17512,-3016.08436,2020-03-01 17:29:41.970,205712861.53122297,319764865.5959844,115663667.78859052,140449002225.9002,-43551819919.7086,-18880339750.884983,58909.7289579861
46,2020,3,1,17,44,41.97,-11217392.368,23882591.939999998,3897897.9760000003,-2218.66783,-498.4348,-3116.2473,2020-03-01 17:44:41.970,204936012.5117735,320125246.07251906,115890748.45892964,140458013010.08957,-43528419200.64531,-18870194740.03164,58909.73937465277
46,2020,3,1,17,59,41.97,-13113332.968,23232561.062,1068122.223,-1988.68308,-943.80628,-3163.2113600000002,2020-03-01 17:59:41.970,204158097.2656476,320483946.1027716,116117220.6021922,140467019147.60168,-43505017065.87194,-18860049113.99842,58909.74979131943
46,2020,3,1,18,14,41.97,-14787124.334,22188922.623999998,-1779775.357,-1725.72256,-1371.91664,-3156.51407,2020-03-01 18:14:41.970,203379119.43287885,320840963.2619058,116343082.83570853,140476020638.21948,-43481613516.200935,-18849902873.141552,58909.7602079861
46,2020,3,1,18,29,41.97,-16211100.553,20770396.859,-4597618.437,-1434.33214,-1775.75657,-3096.56275,2020-03-01 18:29:41.970,202599082.66074592,321196295.1309673,116568333.77859673,140485017481.7256,-43458208552.44473,-18839756017.817257,58909.77062465277
46,2020,3,1,18,44,41.97,-17361875.216000002,19001812.133,-7337979.41,-1119.46264,-2148.77698,-2984.60876,2020-03-01 18:44:41.970,201817990.60377154,321549939.2968992,116792972.05176882,140494009677.90332,-43434802175.41581,-18829608548.381756,58909.78104131943
46,2020,3,1,18,59,41.97,-18220669.742,16913651.202,-9954923.697,-786.38937,-2484.97516,-2822.71194,2020-03-01 18:59:41.970,201035846.9237207,321901893.35255754,117016996.27793837,140502997226.5361,-43411394385.926445,-18819460465.191288,58909.7914579861
46,2020,3,1,19,14,41.97,-18773568.949,14541524.514,-12404718.301,-440.63107,-2778.97077,-2613.6969400000003,2020-03-01 19:14:41.970,200252655.28959954,322252154.8967276,117240405.08162683,140511980127.40744,-43387985184.78904,-18809311768.602024,58909.80187465277
46,2020,3,1,19,29,41.97,-19011703.732,11925579.595999999,-14646497.728,-87.86907,-3026.0719900000004,-2361.10234,2020-03-01 19:29:41.970,199468419.37765405,322600721.53413886,117463197.08917081,140520958380.30124,-43364574572.815865,-18799162458.9702,58909.81229131943
46,2020,3,1,19,44,41.97,-18931361.27,9109855.143000001,-16642881.377999999,266.13284,-3222.33232,-2069.1238099999996,2020-03-01 19:44:41.970,198683142.8713687,322947590.8754819,117685370.92872849,140529931985.00162,-43341162550.81923,-18789012536.652,58909.8227079861
46,2020,3,1,19,59,41.97,-18534023.529,6141587.996,-18360537.246,615.60757,-3364.5985299999998,-1742.55176,2020-03-01 19:59:41.970,197896829.46146485,323292760.5374237,117906925.2302872,140538900941.29315,-43317749119.61128,-18778862002.00362,58909.83312465277
46,2020,3,1,20,14,41.97,-17826335.009,3070480.802,-19770687.301000003,954.86283,-3450.55018,-1386.70411,2020-03-01 20:14:41.970,197109482.84589934,323636228.14262366,118127858.62566985,140547865248.96036,-43294334280.00426,-18768710855.381252,58909.84354131943
46,2020,3,1,20,29,41.97,-16820000.745,-52062.144,-20849550.224999998,1278.35799,-3478.73081,-1007.35438,2020-03-01 20:29:41.970,196321106.72986323,323977991.31975,118348169.7485422,140556824907.78796,-43270918032.81029,-18758559097.14106,58909.8539579861
46,2020,3,1,20,44,41.97,-15531615.626999998,-3173723.516,-21578717.327999998,1580.77987,-3448.5710599999998,-610.65507,2020-03-01 20:44:41.970,195531704.82578024,324318047.7034949,118567857.23441985,140565779917.56134,-43247500378.841545,-18748406727.63924,58909.86437465277
46,2020,3,1,20,59,41.97,-13982426.112,-6242078.583000001,-21945457.441,1857.1171399999998,-3360.40335,-203.05645,2020-03-01 20:59:41.970,194741280.853305,324656394.93459255,118786919.72067514,140574730278.06577,-43224081318.91006,-18738253747.231934,58909.87479131943
46,2020,3,1,21,14,41.97,-12198025.540000001,-9205410.114,-21942946.499,2102.73342,-3215.46769,208.77960000000002,2020-03-01 21:14:41.970,193949838.5393221,324993030.6598326,119005355.84654433,140583675989.08688,-43200660853.82787,-18728100156.275288,58909.8852079861
46,2020,3,1,21,29,41.97,-10207984.477,-12013524.281,-21570417.454,2313.4385,-3015.90793,618.07051,2020-03-01 21:29:41.970,193157381.61794376,325327952.53207886,119223164.25313465,140592617050.4106,-43177238984.40703,-18717945955.12549,58909.89562465277
46,2020,3,1,21,44,41.97,-8045417.967,-14618558.548,-20833226.086,2485.55721,-2764.75756,1018.00892,2020-03-01 21:44:41.970,192363913.83050916,325661158.2102842,119440343.58343145,140601553461.8231,-43153815711.459465,-18707791144.138657,58909.90604131943
46,2020,3,1,21,59,41.97,-5746492.174,-16975771.611,-19742828.435,2615.9950799999997,-2465.91383,1401.86319,2020-03-01 21:59:41.970,191569438.92558196,325992645.3595074,119656892.48230521,140610485223.11063,-43130391035.79712,-18697635723.67094,58909.9164579861
46,2020,3,1,22,14,41.97,-3349873.843,-19044304.402999997,-18316665.872,2702.29951,-2124.09911,1763.08196,2020-03-01 22:14:41.970,190773960.65894946,326322411.6509295,119872809.59651873,140619412334.0599,-43106964958.23186,-18687479694.078457,58909.92687465277
46,2020,3,1,22,29,41.97,-896127.119,-20787900.112,-16577954.504,2742.7153,-1744.80828,2095.402,2020-03-01 22:29:41.970,189977482.7936203,326650454.76187027,120088093.5747346,140628334794.45773,-43083537479.57559,-18677323055.71732,58909.93729131943
46,2020,3,1,22,44,41.97,1572936.2759999998,-22175570.178999998,-14555376.589,2736.23254,-1334.24113,2392.9579,2020-03-01 22:44:41.970,189180009.0998234,326976772.375804,120302743.0675219,140637252604.0913,-43060108600.64009,-18667165808.94368,58909.9477079861
46,2020,3,1,22,59,41.97,4014945.9310000003,-23182192.41,-12282673.057,2682.62513,-899.2189999999999,2650.39175,2020-03-01 22:59:41.970,188381543.35500574,327301362.18237704,120516756.72736369,140646165762.74805,-43036678322.237114,-18657007954.11359,58909.95812465277
46,2020,3,1,23,14,41.97,6387691.281,-23789026.867,-9798138.099,2582.4778300000003,-447.08545,2862.96069,2020-03-01 23:14:41.970,187582089.34383106,327624221.8774237,120730133.2086644,140655074270.21548,-43013246645.178444,-18646849491.5832,58909.96854131943
46,2020,3,1,23,29,41.97,8649858.581,-23984135.199,-7144019.035,2437.19985,14.408890000000001,3026.6393599999997,2020-03-01 23:29:41.970,186781650.85817772,327945349.16298354,120942871.16775684,140663978126.2814,-42989813570.27571,-18636690421.708576,58909.9789579861
46,2020,3,1,23,44,41.97,10761773.277,-23762689.595,-4365827.32,2249.02295,477.23626,3138.21437,2020-03-01 23:44:41.970,185980231.6971374,328264741.7473172,121154969.26290968,140672877330.73416,-42966379098.34065,-18626530744.84581,58909.98937465277
46,2020,3,1,23,59,41.97,12686133.148,-23127158.803,-1511569.4510000001,2020.9825499999997,933.23464,3195.36728,2020-03-01 23:59:41.970,185177835.6670129,328582397.34492373,121366426.15433465,140681771883.36206,-42942943230.18484,-18616370461.350975,58909.99979131943
46,2020,3,2,0,14,41.97,14388717.928,-22087359.033,1369093.582,1756.8804300000002,1374.26147,3196.7427900000002,2020-03-02 00:14:41.970,184374466.58131635,328898313.6765573,121577240.50419402,140690661783.95364,-42919505966.61985,-18606209571.580128,58910.0102079861
46,2020,3,2,0,29,41.97,15839048.643,-20660370.971,4225724.42,1461.22946,1792.35251,3141.99876,2020-03-02 00:29:41.970,183570128.2607678,329212488.4692441,121787410.9766078,140699547032.29782,-42896067308.457245,-18596048075.889324,58910.02062465277
46,2020,3,2,0,44,41.97,17011005.347999997,-18870296.436,7008055.068,1139.17797,2179.8873,3031.83551,2020-03-02 00:44:41.970,182764824.53329265,329524919.45629936,121996936.2376613,140708427628.1837,-42872627256.50849,-18585885974.63463,58910.03104131943
46,2020,3,2,0,59,41.97,17883352.055999998,-16747882.333,9666916.759,796.41794,2529.74907,2868.00142,2020-03-02 00:59:41.970,181958559.2340206,329835604.3773429,122205814.95541257,140717303571.4007,-42849185811.585045,-18575723268.172073,58910.0414579861
46,2020,3,2,1,14,41.97,18440180.106,-14329995.503,12155179.742,439.07662,2835.4796499999998,2653.27398,2020-03-02 01:14:41.970,181151336.2052825,330144540.9783188,122414045.79989968,140726174861.73828,-42825742974.49832,-18565559956.857704,58910.05187465277
46,2020,3,2,1,29,41.97,18671245.98,-11658964.678,14428661.357,73.59475,3091.42218,2391.41527,2020-03-02 01:29:41.970,180343159.29660955,330451727.0115101,122621627.4431483,140735041498.98648,-42802298746.05972,-18555396041.04753,58910.06229131943
46,2020,3,2,1,44,41.97,18572194.809,-8781801.246000001,16446982.797,-293.40514,3292.8469800000003,2087.10262,2020-03-02 01:44:41.970,179534032.36473107,330757160.23555684,122828558.55917922,140743903482.93536,-42778853127.080536,-18545231521.09758,58910.0727079861
46,2020,3,2,1,59,41.97,18144662.191999998,-5749315.934,18174352.692,-655.25671,3436.05624,1745.83572,2020-03-02 01:59:41.970,178723959.27357182,331060838.4154733,123034837.82401583,140752760813.37515,-42755406118.372086,-18535066397.363853,58910.08312465277
