SVN,Year,Month,Day,Hour,Minute,Second,X_m,Y_m,Z_m,U_m/s,V_m/s,W_m/s,UTC,x_moon,y_moon,z_moon,x_sun,y_sun,z_sun,MJD
46,2020,3,1,2,44,41.97,-14376400.691000002,6388612.097999999,-21374029.198,-1706.79038,-3479.83977,87.54044,2020-03-01 02:44:41.970,249532777.23373586,295618471.8263248,101239528.40306872,139909149301.9466,-44929927278.56133,-19477793699.31378,58909.11437465277
46,2020,3,1,2,59,41.97,-15784217.33,3210703.086,-21111253.401,-1417.2723799999999,-3571.9976,495.45183,2020-03-01 02:59:41.970,248825017.08185694,296073503.40671927,101500004.16863611,139918433846.39325,-44906611525.615654,-19467685614.769474,58909.12479131943
46,2020,3,1,3,14,41.97,-16920319.182,-22494.749,-20484979.695,-1103.8609999999999,-3602.56162,894.15741,2020-03-01 03:14:41.970,248115988.80340058,296527007.4786085,101759955.91485494,139927713757.42816,-44883294308.96949,-19457576894.020294,58909.1352079861
46,2020,3,1,3,29,41.97,-17765633.808,-3255323.2060000002,-19506578.987,-772.01454,-3571.21226,1276.84388,2020-03-01 03:29:41.970,247405695.60916346,296978981.29621774,102019382.16491058,139936989034.8191,-44859975629.43709,-19447467537.422684,58909.14562465277
46,2020,3,1,3,44,41.97,-18306134.195,-6432314.179,-18193419.268000003,-427.47020000000003,-3478.6886099999997,1637.01596,2020-03-01 03:44:41.970,246694140.7172401,297429422.1188088,102278281.44340958,139946259678.33432,-44836655487.83256,-19437357545.33308,58909.15604131943
46,2020,3,1,3,59,41.97,-18533044.82,-9499132.038,-16568531.404000001,-76.14398,-3326.7624800000003,1968.60156,2020-03-01 03:59:41.970,245981327.3530228,297878327.2106951,102536652.27638616,139955525687.7424,-44813333884.97,-19427246918.107887,58909.1664579861
46,2020,3,1,4,14,41.97,-18442957.296,-12403485.223,-14660184.383,275.96985,-3118.19613,2266.0475899999997,2020-03-01 04:14:41.970,245267258.74920064,298325693.84125257,102794493.19130716,139964787062.81183,-44790010821.66355,-19417135656.103523,58909.17687465277
46,2020,3,1,4,29,41.97,-18037855.922,-15095993.107,-12501379.080999998,622.8982100000001,-2856.68538,2524.40512,2020-03-01 04:29:41.970,244551938.14575887,298771519.2849349,103051802.71707784,139974043803.31155,-44766686298.72724,-19407023759.67641,58909.18729131943
46,2020,3,1,4,44,41.97,-17325054.8,-17530995.465,-10129270.404000001,958.78603,-2546.78925,2739.4032300000003,2020-03-01 04:44:41.970,243835368.7899786,299215800.8212851,103308579.3840481,139983295909.01086,-44743360316.97519,-19396911229.182976,58909.1977079861
46,2020,3,1,4,59,41.97,-16317049.42,-19667293.332000002,-7584528.274999999,1277.98933,-2193.8480600000003,2907.5110099999997,2020-03-01 04:59:41.970,243117553.93643534,299658535.73495054,103564821.72401743,139992543379.6791,-44720032877.22135,-19386798064.97961,58909.20812465277
46,2020,3,1,5,14,41.97,-15031286.636,-21468811.407,-4910648.305,1575.16328,-1803.89131,3025.98733,2020-03-01 05:14:41.970,242398496.8469992,300099721.315694,103820528.27024128,140001786215.08588,-44696703980.279785,-19376684267.422768,58909.21854131943
46,2020,3,1,5,29,41.97,-13489857.879999999,-22905173.612999998,-2153223.266,1845.3446,-1383.53703,3092.91815,2020-03-01 05:29:41.970,241678200.7908336,300539354.85840845,104075697.55743656,140011024415.0013,-44673373626.96445,-19366569836.868813,58909.2289579861
46,2020,3,1,5,44,41.97,-11719121.27,-23952184.755,640813.448,2084.02707,-939.88401,3107.24145,2020-03-01 05:44:41.970,240956669.04439476,300977433.66313034,104330328.12178741,140020257979.19547,-44650041818.0893,-19356454773.674202,58909.23937465277
46,2020,3,1,5,59,41.97,-9749258.921,-24592212.593,3423961.171,2287.22986,-480.39853,3068.7597,2020-03-01 05:59:41.970,240233904.89143088,301413955.03505254,104584418.50095099,140029486907.43875,-44626708554.46826,-19346339078.195328,58909.24979131943
46,2020,3,1,6,14,41.97,-7613776.379,-24814465.902,6148931.002,2451.55774,-12.7967,2978.14005,2020-03-01 06:14:41.970,239509911.62298197,301848916.2845382,104837967.23406337,140038711199.5019,-44603373836.91527,-19336222750.788586,58909.2602079861
46,2020,3,1,6,29,41.97,-5348951.608,-24615165.358999997,8769419.569,2574.2529200000004,455.07584,2836.90244,2020-03-01 06:29:41.970,238784692.5373781,302282314.72713363,105090972.86174543,140047930855.1558,-44580037666.24417,-19326105791.810417,58909.27062465277
46,2020,3,1,6,44,41.97,-2993241.388,-23997605.28,11240866.75,2653.23772,915.3659,2647.39587,2020-03-01 06:44:41.970,238058250.94023985,302714147.6835825,105343433.92610839,140057145874.17157,-44556700043.26881,-19315988201.6172,58909.28104131943
46,2020,3,1,6,59,41.97,-586653.4360000001,-22972105.413000003,13521186.802000001,2687.14804,1360.33491,2412.76314,2020-03-01 06:59:41.970,237330590.14447668,303144412.4798386,105595348.97076008,140066356256.3207,-44533360968.80307,-19305869980.565353,58909.2914579861
46,2020,3,1,7,14,41.97,1829907.113,-21555853.163,15571462.658,2675.35683,1782.48001,2136.8942899999997,2020-03-01 07:14:41.970,236601713.47028688,303573106.44708014,105846716.54081042,140075562001.37488,-44510020443.660706,-19295751129.01128,58909.30187465277
46,2020,3,1,7,29,41.97,4215307.853,-19772637.799,17356593.404,2617.9874299999997,2174.6527699999997,1824.36916,2020-03-01 07:29:41.970,235871624.2451563,304000226.92172384,106097535.1828777,140084763109.10605,-44486678468.65551,-19285631647.311382,58909.31229131943
46,2020,3,1,7,44,41.97,6528866.552999999,-17652479.373,18845885.35,2515.91646,2530.17421,1480.38957,2020-03-01 07:44:41.970,235140325.80385807,304425771.2454367,106347803.44509432,140093959579.2862,-44463335044.60128,-19275511535.822037,58909.3227079861
46,2020,3,1,7,59,41.97,8731026.277999999,-15231156.360000001,20013577.496999998,2370.76572,2842.94463,1110.70147,2020-03-01 07:59:41.970,234407821.4884513,304849736.76515216,106597519.87711269,140103151411.6881,-44439990172.31167,-19265390794.899666,58909.33312465277
46,2020,3,1,8,14,41.97,10784018.291000001,-12549637.3,20839292.687000003,2184.88303,3107.5468,721.50773,2020-03-01 08:14:41.970,233674114.64828104,305272120.8330815,106846683.03011124,140112338606.08405,-44416643852.60043,-19255269424.900658,58909.34354131943
46,2020,3,1,8,29,41.97,12652502.632,-9653423.145000001,21308406.327,1961.31183,3319.341,319.37232,2020-03-01 08:29:41.970,232939208.6399767,305692920.8067299,107095291.45680045,140121521162.2472,-44393296086.281204,-19245147426.1814,58909.3539579861
46,2020,3,1,8,44,41.97,14304176.127999999,-6591808.417,21412325.324,1703.74917,3474.55006,-88.88327,2020-03-01 08:44:41.970,232203106.82745212,306112134.0489085,107343343.71142873,140130699079.95062,-44369946874.16763,-19235024799.098286,58909.36437465277
46,2020,3,1,8,59,41.97,15710337.554,-3417070.862,21148670.731999997,1416.4924800000001,3570.33296,-496.29015999999996,2020-03-01 08:59:41.970,231465812.58190405,306529757.9277493,107590838.3497885,140139872358.96774,-44346596217.07341,-19224901544.007706,58909.37479131943
46,2020,3,1,9,14,41.97,16846399.746999998,-183600.807,20521358.737999998,1104.3750400000001,3604.84492,-895.84763,2020-03-01 09:14:41.970,230727329.2818118,306945789.8167185,107837773.92922236,140149040999.07236,-44323244115.812035,-19214777661.266026,58909.3852079861
46,2020,3,1,9,29,41.97,17692338.792999998,3053016.963,19540575.927,772.69071,3577.2825199999997,-1280.6422799999998,2020-03-01 09:29:41.970,229987660.31293663,307360227.0946313,108084149.00862874,140158205000.03818,-44299890571.19713,-19204653151.22966,58909.39562465277
46,2020,3,1,9,44,41.97,18233070.868,6236954.478,18222646.305999998,427.10859,3487.91202,-1643.969,2020-03-01 09:44:41.970,229246809.06832024,307773067.14566505,108329962.14846851,140167364361.6395,-44276535584.0422,-19194528014.254967,58909.40604131943
46,2020,3,1,9,59,41.97,18458748.096,9313109.232,16589789.400000002,73.57859,3338.07939,-1979.45172,2020-03-01 09:59:41.970,228504778.94828445,308184307.3593731,108575211.9107706,140176519083.65067,-44253179155.16075,-19184402250.698322,58909.4164579861
46,2020,3,1,10,14,41.97,18364965.815,12228073.214,14669770.731,-281.77076,3130.2009599999997,-2281.1613899999998,2020-03-01 10:14:41.970,227761573.3604305,308593945.1307009,108819896.85913837,140185669165.84644,-44229821285.36631,-19174275860.91612,58909.42687465277
46,2020,3,1,10,29,41.97,17952875.012000002,14931084.366999999,12495448.24,-632.74056,2867.73362,-2543.72878,2020-03-01 10:29:41.970,227017195.71963808,309001977.8599974,109064015.55875567,140194814608.00165,-44206461975.4723,-19164148845.264698,58909.43729131943
46,2020,3,1,10,44,41.97,17229195.312,17374941.933,10104220.574000001,-973.1739,2555.12432,-2762.4493399999997,2020-03-01 10:44:41.970,226271649.44806415,309408402.9530312,109307566.57639305,140203955409.89154,-44183101226.29214,-19154021204.100452,58909.4477079861
46,2020,3,1,10,59,41.97,16206125.872000001,19516867.025,7537385.586999999,-1297.06999,2197.7389500000004,-2933.37741,2020-03-01 10:59:41.970,225524937.97514263,309813217.82100356,109550548.48041378,140213091571.29153,-44159739038.639244,-19143892937.779728,58909.45812465277
46,2020,3,1,11,14,41.97,14901153.699000001,21319290.142,4839419.794000001,-1598.6975400000001,1801.77127,-3053.4072,2020-03-01 11:14:41.970,224777064.7375832,310216419.8805643,109792959.84078018,140222223091.97723,-44136375413.326935,-19133764046.658916,58909.46854131943
46,2020,3,1,11,29,41.97,13336761.271,22750548.343,2057191.808,-1872.70468,1374.1335100000001,-3120.3382199999996,2020-03-01 11:29:41.970,224028033.17937034,310618006.5538242,110034799.22905986,140231349971.72452,-44113010351.16861,-19123634531.094337,58909.4789579861
46,2020,3,1,11,44,41.97,11540037.797999999,23785476.335,-760875.251,-2114.22273,922.33046,-3132.92288,2020-03-01 11:44:41.970,223277846.75176308,311017975.2683706,110276065.21843167,140240472210.3096,-44089643852.97756,-19113504391.44237,58909.48937465277
46,2020,3,1,11,59,41.97,9542200.897,24405877.866,-3565675.7010000004,-2318.9610799999996,454.31984,-3090.89503,2020-03-01 11:59:41.970,222526508.91329333,311416323.45728135,110516756.38369235,140249589807.5089,-44066275919.56706,-19103373628.059364,58909.49979131943
46,2020,3,1,12,14,41.97,7378037.807,24600866.455,-6308309.7639999995,-2483.2907099999998,-21.63787,-2994.9780299999998,2020-03-01 12:14:41.970,221774023.12976533,311813048.55914,110756871.30126253,140258702763.099,-44042906551.750374,-19093242241.30167,58909.5102079861
46,2020,3,1,12,29,41.97,5085277.3379999995,24367067.572,-8940970.048999999,-2604.3142399999997,-497.13649999999996,-2846.87223,2020-03-01 12:29:41.970,221020392.8742547,312208148.01804894,110996408.54919305,140267811076.85696,-44019535750.34071,-19083110231.525623,58909.52062465277
46,2020,3,1,12,44,41.97,2703905.574,23708677.704,-11417807.496,-2679.92066,-963.78446,-2649.2219499999997,2020-03-01 12:44:41.970,220265621.6271078,312601619.2836452,111235366.70717132,140276914748.55984,-43996163516.15125,-19072977599.08756,58909.53104131943
46,2020,3,1,12,59,41.97,275439.711,22637379.324,-13695758.692,-2708.8234500000003,-1413.36413,-2405.5628699999997,2020-03-01 12:59:41.970,219509712.87593997,312993459.81111425,111473744.35652758,140286013777.9851,-43972789849.995155,-19062844344.34383,58909.5414579861
46,2020,3,1,13,14,41.97,-2157824.677,21172114.231,-15735317.575,-2690.5813900000003,-1837.98648,-2120.25134,2020-03-01 13:14:41.970,218752670.11563563,313383667.0612057,111711540.08024144,140295108164.91034,-43949414752.68556,-19052710467.650753,58909.55187465277
46,2020,3,1,13,29,41.97,-4553577.17,19338721.185,-17501236.09,-2625.60181,-2230.23747,-1798.3775699999999,2020-03-01 13:29:41.970,217994496.8483466,313772238.5002462,111948752.46294802,140304197909.1135,-43926038225.035576,-19042575969.36468,58909.56229131943
46,2020,3,1,13,44,41.97,-6870251.178,17169446.816,-18963140.358,-2515.12659,-2583.31277,-1445.6650900000002,2020-03-01 13:44:41.970,217235196.5834913,314159171.60015607,112185380.09094447,140313283010.3727,-43902660267.85827,-19032440849.841904,58909.5727079861
46,2020,3,1,13,59,41.97,-9067762.54,14702341.523,-20096051.215,-2361.20176,-2891.13819,-1068.35926,2020-03-01 13:59:41.970,216474772.8377538,314544463.8384631,112421421.55219638,140322363468.46637,-43879280881.96667,-19022305109.438766,58909.58312465277
46,2020,3,1,14,14,41.97,-11108213.820999999,11980554.348,-20880800.517,-2166.63189,-3148.47343,-673.1076400000001,2020-03-01 14:14:41.970,215713229.13508293,314928112.6983171,112656875.43634406,140331439283.17325,-43855900068.17378,-19012168748.51159,58909.59354131943
46,2020,3,1,14,29,41.97,-12956551.288,9051542.509000001,-21304337.18,-1934.92083,-3350.99774,-266.83505,2020-03-01 14:29:41.970,214950569.00669098,315310115.6685059,112891740.33470927,140340510454.2722,-43832517827.29257,-19002031767.416656,58909.6039579861
46,2020,3,1,14,44,41.97,-14581163.111,5966212.523999999,-21359919.553,-1670.20068,-3495.37619,143.38364,2020-03-01 14:44:41.970,214186795.9910529,315690470.2434689,113126014.8403015,140349576981.5423,-43809134160.13599,-18991894166.510292,58909.61437465277
46,2020,3,1,14,59,41.97,-15954409.009000001,2778010.496,-21047193.187,-1377.15082,-3579.30628,550.4505200000001,2020-03-01 14:59:41.970,213421913.63390493,316069173.923313,113359697.54782446,140358638864.76297,-43785749067.51697,-18981755946.148815,58909.62479131943
46,2020,3,1,15,14,41.97,-17053073.406,-458020.617,-20372155.413,-1060.90919,-3601.5448,947.36879,2020-03-01 15:14:41.970,212655925.4882442,316446224.2138276,113592787.05368271,140367696103.71387,-43762362550.24836,-18971617106.688496,58909.6352079861
46,2020,3,1,15,29,41.97,-17858735.958,-3686199.1859999998,-19347010.2,-726.9778,-3561.9154000000003,1327.36207,2020-03-01 15:29:41.970,211888835.114327,316821618.62649876,113825281.95598823,140376748698.17502,-43738974609.14301,-18961477648.485645,58909.64562465277
46,2020,3,1,15,44,41.97,-18358055.169,-6851161.545,-17989918.637,-381.12435999999997,-3461.2976999999996,1683.9867900000002,2020-03-01 15:44:41.970,211120646.07966784,317195354.67852527,114057180.85456654,140385796647.9264,-43715585245.01374,-18951337571.89653,58909.65604131943
46,2020,3,1,15,59,41.97,-18542962.490999997,-9898800.937,-16324651.886,-29.28204,-3301.59914,2011.2362400000002,2020-03-01 15:59:41.970,210351361.95903835,317567429.8928336,114288482.35096411,140394839952.74863,-43692194458.67334,-18941196877.27745,58909.6664579861
46,2020,3,1,16,14,41.97,-18410765.963000003,-12777173.746000001,-14380154.795,322.55103,-3085.71063,2303.63492,2020-03-01 16:14:41.970,209580986.3344666,317937841.79809284,114519185.04845409,140403878612.42212,-43668802250.93457,-18931055564.98471,58909.67687465277
46,2020,3,1,16,29,41.97,-17964163.893,-15437359.219,-12190029.325,668.41095,-2817.4477699999998,2556.32222,2020-03-01 16:29:41.970,208809522.79523507,318306587.9287298,114749287.55204369,140412912626.72784,-43645408622.610085,-18920913635.37453,58909.68729131943
46,2020,3,1,16,44,41.97,-17211170.428000003,-17834260.225,-9791947.757,1002.4644199999999,-2501.47892,2765.12464,2020-03-01 16:44:41.970,208036974.93788043,318673665.82494485,114978788.46848014,140421941995.44696,-43622013574.51262,-18910771088.803207,58909.6977079861
46,2020,3,1,16,59,41.97,-16164956.045,-19927334.014,-7227006.204,1319.10124,-2143.24179,2926.6162,2020-03-01 16:59:41.970,207263346.3661916,319039073.0327272,115207686.40625797,140430966718.36102,-43598617107.45481,-18900627925.62701,58909.70812465277
46,2020,3,1,17,14,41.97,-14843607.017,-21681243.348,-4539029.305,1613.02174,-1748.8501700000002,3038.1664800000003,2020-03-01 17:14:41.970,206488640.6912088,319402807.1038696,115435979.97562522,140439986795.2514,-43575219222.249306,-18890484146.202183,58909.71854131943
46,2020,3,1,17,29,41.97,-13269808.811999999,-23066419.759,-1773837.236,1879.31818,-1324.9922199999999,3097.97629,2020-03-01 17:29:41.970,205712861.53122297,319764865.5959844,115663667.78859052,140449002225.9002,-43551819919.7086,-18880339750.884983,58909.7289579861
46,2020,3,1,17,44,41.97,-11470459.172999999,-24059532.104999997,1021513.768,2113.54953,-878.8219,3105.10084,2020-03-01 17:44:41.970,204936012.5117735,320125246.07251906,115890748.45892964,140458013010.08957,-43528419200.64531,-18870194740.03164,58909.73937465277
46,2020,3,1,17,59,41.97,-9476217.269000001,-24643854.87,3799506.185,2311.80865,-417.84504,3059.4606,2020-03-01 17:59:41.970,204158097.2656476,320483946.1027716,116117220.6021922,140467019147.60168,-43505017065.87194,-18860049113.99842,58909.74979131943
46,2020,3,1,18,14,41.97,-7320995.919,-24809531.981,6512940.164,2470.78152,50.19869,2961.8397999999997,2020-03-01 18:14:41.970,203379119.43287885,320840963.2619058,116343082.83570853,140476020638.21948,-43481613516.200935,-18849902873.141552,58909.7602079861
46,2020,3,1,18,29,41.97,-5041404.36,-24553733.116,9115705.735,2587.7978200000002,517.45643,2813.87291,2020-03-01 18:29:41.970,202599082.66074592,321196295.1309673,116568333.77859673,140485017481.7256,-43458208552.44473,-18839756017.817257,58909.77062465277
46,2020,3,1,18,44,41.97,-2676149.5100000002,-23880700.71,11563537.517,2660.8725,976.08419,2618.01937,2020-03-01 18:44:41.970,201817990.60377154,321549939.2968992,116792972.05176882,140494009677.90332,-43434802175.41581,-18829608548.381756,58909.78104131943
46,2020,3,1,18,59,41.97,-265404.06,-22801687.005,13814741.432999998,2688.7378700000004,1418.3689100000001,2377.52666,2020-03-01 18:59:41.970,201035846.9237207,321901893.35255754,117016996.27793837,140502997226.5361,-43411394385.926445,-18819460465.191288,58909.7914579861
46,2020,3,1,19,14,41.97,2149849.904,-21334781.684,15830883.196999999,2670.86582,1836.8492899999999,2096.38235,2020-03-01 19:14:41.970,200252655.28959954,322252154.8967276,117240405.08162683,140511980127.40744,-43387985184.78904,-18809311768.602024,58909.80187465277
46,2020,3,1,19,29,41.97,4528492.687,-19504631.795,17577428.665,2607.4798,2224.43414,1779.2551700000001,2020-03-01 19:29:41.970,199468419.37765405,322600721.53413886,117463197.08917081,140520958380.30124,-43364574572.815865,-18799162458.9702,58909.81229131943
46,2020,3,1,19,44,41.97,6829944.814,-17342056.866,19024326.501,2499.55618,2574.51669,1431.42579,2020-03-01 19:44:41.970,198683142.8713687,322947590.8754819,117685370.92872849,140529931985.00162,-43341162550.81923,-18789012536.652,58909.8227079861
46,2020,3,1,19,59,41.97,9014841.247,-14883563.382000001,20146524.012000002,2348.81482,2881.08368,1058.70767,2020-03-01 19:59:41.970,197896829.46146485,323292760.5374237,117906925.2302872,140538900941.29315,-43317749119.61128,-18778862002.00362,58909.83312465277
46,2020,3,1,20,14,41.97,11045692.043,-12170764.101,20924407.543,2157.69837,3138.81748,667.35862,2020-03-01 20:14:41.970,197109482.84589934,323636228.14262366,118127858.62566985,140547865248.96036,-43294334280.00426,-18768710855.381252,58909.84354131943
46,2020,3,1,20,29,41.97,12887519.34,-9249709.068,21344159.393000003,1929.3403,3343.18991,263.98391,2020-03-01 20:29:41.970,196321106.72986323,323977991.31975,118348169.7485422,140556824907.78796,-43270918032.81029,-18758559097.14106,58909.8539579861
46,2020,3,1,20,44,41.97,14508460.407,-6170136.675,21398024.003,1667.52145,3490.5458399999998,-144.56830000000002,2020-03-01 20:44:41.970,195531704.82578024,324318047.7034949,118567857.23441985,140565779917.56134,-43247500378.841545,-18748406727.63924,58909.86437465277
46,2020,3,1,20,59,41.97,15880326.475,-2984654.619,21084477.062000003,1376.61527,3578.17505,-551.3179299999999,2020-03-01 20:59:41.970,194741280.853305,324656394.93459255,118786919.72067514,140574730278.06577,-43224081318.91006,-18738253747.231934,58909.87479131943
46,2020,3,1,21,14,41.97,16979107.180999998,252137.802,20408292.321000002,1061.52176,3604.3704700000003,-949.26905,2020-03-01 21:14:41.970,193949838.5393221,324993030.6598326,119005355.84654433,140583675989.08688,-43200660853.82787,-18728100156.275288,58909.8852079861
46,2020,3,1,21,29,41.97,17785410.787,3484573.039,19380502.240999997,727.5908800000001,3568.47107,-1331.52945,2020-03-01 21:29:41.970,193157381.61794376,325327952.53207886,119223164.25313465,140592617050.4106,-43177238984.40703,-18717945955.12549,58909.89562465277
46,2020,3,1,21,44,41.97,18284830.835,6656869.757999999,18018250.200999998,380.53586,3470.88784,-1691.43174,2020-03-01 21:44:41.970,192363913.83050916,325661158.2102842,119440343.58343145,140601553461.8231,-43153815711.459465,-18707791144.138657,58909.90604131943
46,2020,3,1,21,59,41.97,18468230.731,9714102.467999998,16344533.822999999,26.33767,3313.11132,-2022.65378,2020-03-01 21:59:41.970,191569438.92558196,325992645.3595074,119656892.48230521,140610485223.11063,-43130391035.79712,-18697635723.67094,58909.9164579861
46,2020,3,1,22,14,41.97,18331938.791,12603169.175,14387841.036,-328.85814000000005,3097.6995,-2319.3362199999997,2020-03-01 22:14:41.970,190773960.65894946,326322411.6509295,119872809.59651873,140619412334.0599,-43106964958.23186,-18687479694.078457,58909.92687465277
46,2020,3,1,22,29,41.97,17877847.717,15273739.0,12181682.738,-678.85037,2828.24526,-2576.19429,2020-03-01 22:29:41.970,189977482.7936203,326650454.76187027,120088093.5747346,140628334794.45773,-43083537479.57559,-18677323055.71732,58909.93729131943
46,2020,3,1,22,44,41.97,17113414.132000003,17679161.183,9764028.323,-1017.4949399999999,2509.32315,-2788.62142,2020-03-01 22:44:41.970,189180009.0998234,326976772.375804,120302743.0675219,140637252604.0913,-43060108600.64009,-18667165808.94368,58909.9477079861
46,2020,3,1,22,59,41.97,16051555.803,19777316.819,7176652.723,-1338.81908,2146.41543,-2952.7817999999997,2020-03-01 22:59:41.970,188381543.35500574,327301362.18237704,120516756.72736369,140646165762.74805,-43036678322.237114,-18657007954.11359,58909.95812465277
46,2020,3,1,23,14,41.97,14710446.36,21531395.165000003,4464406.065,-1637.13447,1745.81857,-3065.68939,2020-03-01 23:14:41.970,187582089.34383106,327624221.8774237,120730133.2086644,140655074270.21548,-43013246645.178444,-18646849491.5832,58909.96854131943
46,2020,3,1,23,29,41.97,13113209.74,22910577.392,1674419.218,-1907.14651,1314.53142,-3125.27099,2020-03-01 23:29:41.970,186781650.85817772,327945349.16298354,120942871.16775684,140663978126.2814,-42989813570.27571,-18636690421.708576,58909.9789579861
46,2020,3,1,23,44,41.97,11287518.989,23890612.283999998,-1144739.508,-2144.0571,860.12731,-3130.41143,2020-03-01 23:44:41.970,185980231.6971374,328264741.7473172,121154969.26290968,140672877330.73416,-42966379098.34065,-18626530744.84581,58909.98937465277
46,2020,3,1,23,59,41.97,9265106.559,24454270.621,-3943939.651,-2343.65814,390.61286,-3080.97926,2020-03-01 23:59:41.970,185177835.6670129,328582397.34492373,121366426.15433465,140681771883.36206,-42942943230.18484,-18616370461.350975,58909.99979131943
46,2020,3,2,0,14,41.97,7081194.965,24591667.887,-6674378.726,-2502.41348,-85.72351,-2977.83205,2020-03-02 00:14:41.970,184374466.58131635,328898313.6765573,121577240.50419402,140690661783.95364,-42919505966.61985,-18606209571.580128,58910.0102079861
46,2020,3,2,0,29,41.97,4773862.333,24300446.327000003,-9288463.733000001,-2617.52688,-560.46875,-2822.80132,2020-03-02 00:29:41.970,183570128.2607678,329212488.4692441,121787410.9766078,140699547032.29782,-42896067308.457245,-18596048075.889324,58910.02062465277
46,2020,3,2,0,44,41.97,2383348.535,23585816.381,-11740677.98,-2686.9947899999997,-1025.24639,-2618.65634,2020-03-02 00:44:41.970,182764824.53329265,329524919.45629936,121996936.2376613,140708427628.1837,-42872627256.50849,-18585885974.63463,58910.03104131943
46,2020,3,2,0,59,41.97,-48673.623,22460451.061,-13988398.374,-2709.64211,-1471.87492,-2369.04919,2020-03-02 00:59:41.970,181958559.2340206,329835604.3773429,122205814.95541257,140717303571.4007,-42849185811.585045,-18575723268.172073,58910.0414579861
46,2020,3,2,1,14,41.97,-2479854.122,20944241.007,-15992659.206,-2685.14063,-1892.52169,-2078.44174,2020-03-02 01:14:41.970,181151336.2052825,330144540.9783188,122414045.79989968,140726174861.73828,-42825742974.49832,-18565559956.857704,58910.05187465277
46,2020,3,2,1,29,41.97,-4867929.683,19063914.498,-17718842.049,-2614.01001,-2279.84783,-1752.01676,2020-03-02 01:29:41.970,180343159.29660955,330451727.0115101,122621627.4431483,140735041498.98648,-42802298746.05972,-18555396041.04753,58910.06229131943
46,2020,3,2,1,44,41.97,-7171480.768999999,16852532.194,-19137279.494999997,-2497.60149,-2627.14127,-1395.57574,2020-03-02 01:44:41.970,179534032.36473107,330757160.23555684,122828558.55917922,140743903482.93536,-42778853127.080536,-18545231521.09758,58910.0727079861
46,2020,3,2,1,59,41.97,-9350666.562,14348868.640999999,-20223761.933000002,-2338.06538,-2928.43492,-1015.42609,2020-03-02 01:59:41.970,178723959.27357182,331060838.4154733,123034837.82401583,140752760813.37515,-42755406118.372086,-18535066397.363853,58910.08312465277
