SVN,Year,Month,Day,Hour,Minute,Second,X_m,Y_m,Z_m,U_m/s,V_m/s,W_m/s,UTC,x_moon,y_moon,z_moon,x_sun,y_sun,z_sun,MJD
46,2020,3,1,3,29,41.97,16998003.44,-18578477.481999997,8052864.632,1133.4628899999998,2301.01867,2927.02875,2020-03-01 03:29:41.970,247405695.60916346,296978981.29621774,102019382.16491058,139936989034.8191,-44859975629.43709,-19447467537.422684,58909.14562465277
46,2020,3,1,3,44,41.97,17866881.205000002,-16351526.98,10609267.615999999,794.59263,2640.5259499999997,2745.60739,2020-03-01 03:44:41.970,246694140.7172401,297429422.1188088,102278281.44340958,139946259678.33432,-44836655487.83256,-19437357545.33308,58909.15604131943
46,2020,3,1,3,59,41.97,18424174.020999998,-13839411.185,12980620.186,442.0763,2933.7936999999997,2516.42217,2020-03-01 03:59:41.970,245981327.3530228,297878327.2106951,102536652.27638616,139955525687.7424,-44813333884.97,-19427246918.107887,58909.1664579861
46,2020,3,1,4,14,41.97,18660395.845,-11086112.261,15125724.924,82.15474,3175.7132,2243.58748,2020-03-01 04:14:41.970,245267258.74920064,298325693.84125257,102794493.19130716,139964787062.81183,-44790010821.66355,-19417135656.103523,58909.17687465277
46,2020,3,1,4,29,41.97,18571737.066,-8139791.351,17007442.631,-278.81871,3362.12021,1931.992,2020-03-01 04:29:41.970,244551938.14575887,298771519.2849349,103051802.71707784,139974043803.31155,-44766686298.72724,-19407023759.67641,58909.18729131943
46,2020,3,1,4,44,41.97,18160111.466,-5051904.874,18593346.108000003,-634.49873,3489.8661899999997,1587.20072,2020-03-01 04:44:41.970,243835368.7899786,299215800.8212851,103308579.3840481,139983295909.01086,-44743360316.97519,-19396911229.182976,58909.1977079861
46,2020,3,1,4,59,41.97,17433095.471,-1876266.5,19856280.062999997,-978.6663799999999,3556.86772,1215.3448,2020-03-01 04:59:41.970,243117553.93643534,299658535.73495054,103564821.72401743,139992543379.6791,-44720032877.22135,-19386798064.97961,58909.20812465277
46,2020,3,1,5,14,41.97,16403762.868,1331925.3490000002,20774817.555,-1305.34264,3562.13369,823.0022799999999,2020-03-01 05:14:41.970,242398496.8469992,300099721.315694,103820528.27024128,140001786215.08588,-44696703980.279785,-19376684267.422768,58909.21854131943
46,2020,3,1,5,29,41.97,15090420.405000001,4517074.549,21333606.111,-1608.8947600000001,3505.7705,417.07266999999996,2020-03-01 05:29:41.970,241678200.7908336,300539354.85840845,104075697.55743656,140011024415.0013,-44673373626.96445,-19366569836.868813,58909.2289579861
46,2020,3,1,5,44,41.97,13516251.658,7624169.432,21523599.332999997,-1884.13341,3388.96619,4.64843,2020-03-01 05:44:41.970,240956669.04439476,300977433.66313034,104330328.12178741,140020257979.19547,-44650041818.0893,-19356454773.674202,58909.23937465277
46,2020,3,1,5,59,41.97,11708878.198,10599741.602,21342172.469,-2126.39915,3213.95471,-407.11395,2020-03-01 05:59:41.970,240233904.89143088,301413955.03505254,104584418.50095099,140029486907.43875,-44626708554.46826,-19346339078.195328,58909.24979131943
46,2020,3,1,6,14,41.97,9699848.313000001,13392784.318,20793122.845000003,-2331.63674,2983.96207,-811.12044,2020-03-01 06:14:41.970,239509911.62298197,301848916.2845382,104837967.23406337,140038711199.5019,-44603373836.91527,-19336222750.788586,58909.2602079861
46,2020,3,1,6,29,41.97,7524064.478,15955615.030000001,19886558.319,-2496.45684,2703.13644,-1200.46149,2020-03-01 06:29:41.970,238784692.5373781,302282314.72713363,105090972.86174543,140047930855.1558,-44580037666.24417,-19326105791.810417,58909.27062465277
46,2020,3,1,6,44,41.97,5219161.285999999,18244668.489,18638678.786000002,-2618.18437,2376.46419,-1568.52738,2020-03-01 06:44:41.970,238058250.94023985,302714147.6835825,105343433.92610839,140057145874.17157,-44556700043.26881,-19315988201.6172,58909.28104131943
46,2020,3,1,6,59,41.97,2824845.857,20221208.868,17071457.48,-2694.89352,2009.6741900000002,-1909.11529,2020-03-01 06:59:41.970,237330590.14447668,303144412.4798386,105595348.97076008,140066356256.3207,-44533360968.80307,-19305869980.565353,58909.2914579861
46,2020,3,1,7,14,41.97,382212.67799999996,21851951.294,15212230.095,-2725.42962,1609.13258,-2216.5268400000004,2020-03-01 07:14:41.970,236601713.47028688,303573106.44708014,105846716.54081042,140075562001.37488,-44510020443.660706,-19295751129.01128,58909.30187465277
46,2020,3,1,7,29,41.97,-2066955.3689999997,23109585.200000003,13093200.854,-2709.41802,1181.73017,-2485.6550300000004,2020-03-01 07:29:41.970,235871624.2451563,304000226.92172384,106097535.1828777,140084763109.10605,-44486678468.65551,-19285631647.311382,58909.31229131943
46,2020,3,1,7,44,41.97,-4480888.450999999,23973193.770000003,10750875.393000001,-2647.26081,734.7645,-2712.05978,2020-03-01 07:44:41.970,235140325.80385807,304425771.2454367,106347803.44509432,140093959579.2862,-44463335044.60128,-19275511535.822037,58909.3227079861
46,2020,3,1,7,59,41.97,-6818522.906,24428565.573,8225430.926000001,-2540.12174,275.81847,-2892.03172,2020-03-01 07:59:41.970,234407821.4884513,304849736.76515216,106597519.87711269,140103151411.6881,-44439990172.31167,-19265390794.899666,58909.33312465277
46,2020,3,1,8,14,41.97,-9040175.864,24468396.098,5560034.49,-2389.90028,-187.36265999999998,-3022.64376,2020-03-01 08:14:41.970,233674114.64828104,305272120.8330815,106846683.03011124,140112338606.08405,-44416643852.60043,-19255269424.900658,58909.34354131943
46,2020,3,1,8,29,41.97,-11108191.860000001,24092378.435,2800120.264,-2199.19549,-646.99437,-3101.79043,2020-03-01 08:29:41.970,232939208.6399767,305692920.8067299,107095291.45680045,140121521162.2472,-44393296086.281204,-19245147426.1814,58909.3539579861
46,2020,3,1,8,44,41.97,-12987552.693,23307183.715,-7362.976,-1971.26056,-1095.37452,-3128.21491,2020-03-01 08:44:41.970,232203106.82745212,306112134.0489085,107343343.71142873,140130699079.95062,-44369946874.16763,-19235024799.098286,58909.36437465277
46,2020,3,1,8,59,41.97,-14646442.438,22126333.18,-2814723.238,-1709.9488199999998,-1525.0022999999999,-3101.5238799999997,2020-03-01 08:59:41.970,231465812.58190405,306529757.9277493,107590838.3497885,140139872358.96774,-44346596217.07341,-19224901544.007706,58909.37479131943
46,2020,3,1,9,14,41.97,-16056760.314,20569964.876,-5574304.617,-1419.65191,-1928.6933,-3022.19033,2020-03-01 09:14:41.970,230727329.2818118,306945789.8167185,107837773.92922236,140149040999.07236,-44323244115.812035,-19214777661.266026,58909.3852079861
46,2020,3,1,9,29,41.97,-17194574.757,18664499.009999998,-8239263.749,-1105.2311100000002,-2299.68943,-2891.54444,2020-03-01 09:29:41.970,229987660.31293663,307360227.0946313,108084149.00862874,140158205000.03818,-44299890571.19713,-19204653151.22966,58909.39562465277
46,2020,3,1,9,44,41.97,-18040512.782,16442207.006000001,-10764332.850000001,-771.94236,-2631.76282,-2711.75289,2020-03-01 09:44:41.970,229246809.06832024,307773067.14566505,108329962.14846851,140167364361.6395,-44276535584.0422,-19194528014.254967,58909.40604131943
46,2020,3,1,9,59,41.97,-18580079.394,13940690.183,-13106558.945999999,-425.35589,-2919.31261,-2485.78674,2020-03-01 09:59:41.970,228504778.94828445,308184307.3593731,108575211.9107706,140176519083.65067,-44253179155.16075,-19184402250.698322,58909.4164579861
46,2020,3,1,10,14,41.97,-18803902.494000003,11202274.93,-15226009.178,-71.27115,-3157.45355,-2217.3781799999997,2020-03-01 10:14:41.970,227761573.3604305,308593945.1307009,108819896.85913837,140185669165.84644,-44229821285.36631,-19174275860.91612,58909.42687465277
46,2020,3,1,10,29,41.97,-18707899.439,8273332.115999999,-17086432.257,284.37206,-3342.0956,-1910.96638,2020-03-01 10:29:41.970,227017195.71963808,309001977.8599974,109064015.55875567,140194814608.00165,-44206461975.4723,-19164148845.264698,58909.43729131943
46,2020,3,1,10,44,41.97,-18293362.143999998,5203529.409,-18655866.46,635.5856,-3470.01325,-1571.63289,2020-03-01 10:44:41.970,226271649.44806415,309408402.9530312,109307566.57639305,140203955409.89154,-44183101226.29214,-19154021204.100452,58909.4477079861
46,2020,3,1,10,59,41.97,-17566958.408999998,2045026.131,-19907184.856,976.427,-3538.9037000000003,-1205.02687,2020-03-01 10:59:41.970,225524937.97514263,309813217.82100356,109550548.48041378,140213091571.29153,-44159739038.639244,-19143892937.779728,58909.45812465277
46,2020,3,1,11,14,41.97,-16540648.025999999,-1148378.802,-20818568.863,1301.09465,-3547.43275,-817.28066,2020-03-01 11:14:41.970,224777064.7375832,310216419.8805643,109792959.84078018,140222223091.97723,-44136375413.326935,-19133764046.658916,58909.46854131943
46,2020,3,1,11,29,41.97,-15231513.161999999,-4322134.244,-21373901.720000003,1604.02289,-3495.26723,-414.91634,2020-03-01 11:29:41.970,224028033.17937034,310618006.5538242,110034799.22905986,140231349971.72452,-44113010351.16861,-19123634531.094337,58909.4789579861
46,2020,3,1,11,44,41.97,-13661503.607,-7421846.933,-21563074.083,1879.9758900000002,-3383.09288,-4.744059999999999,2020-03-01 11:44:41.970,223277846.75176308,311017975.2683706,110276065.21843167,140240472210.3096,-44089643852.97756,-19113504391.44237,58909.48937465277
46,2020,3,1,11,59,41.97,-11857098.675999999,-10394200.807,-21382194.776,2124.13877,-3212.61677,406.24688,2020-03-01 11:59:41.970,222526508.91329333,311416323.45728135,110516756.38369235,140249589807.5089,-44066275919.56706,-19103373628.059364,58909.49979131943
46,2020,3,1,12,14,41.97,-9848888.878,-13187871.055,-20833700.702999998,2332.2044499999997,-2986.55305,811.00295,2020-03-01 12:14:41.970,221774023.12976533,311813048.55914,110756871.30126253,140258702763.099,-44042906551.750374,-19093242241.30167,58909.5102079861
46,2020,3,1,12,29,41.97,-7671081.9350000005,-15754417.671,-19926361.198999997,2500.45466,-2708.59153,1202.5258000000001,2020-03-01 12:29:41.970,221020392.8742547,312208148.01804894,110996408.54919305,140267811076.85696,-44019535750.34071,-19083110231.525623,58909.52062465277
46,2020,3,1,12,44,41.97,-5360939.305,-18049142.679,-18675173.583,2625.8330600000004,-2383.3483,1573.9942600000002,2020-03-01 12:44:41.970,220265621.6271078,312601619.2836452,111235366.70717132,140276914748.55984,-43996163516.15125,-19072977599.08756,58909.53104131943
46,2020,3,1,12,59,41.97,-2958150.991,-20031894.869,-17101148.449,2706.00891,-2016.2984700000002,1918.8870200000001,2020-03-01 12:59:41.970,219509712.87593997,312993459.81111425,111473744.35652758,140286013777.9851,-43972789849.995155,-19062844344.34383,58909.5414579861
46,2020,3,1,13,14,41.97,-504158.113,-21667805.888,-15230985.264,2739.4292400000004,-1613.69098,2231.1033,2020-03-01 13:14:41.970,218752670.11563563,313383667.0612057,111711540.08024144,140295108164.91034,-43949414752.68556,-19052710467.650753,58909.55187465277
46,2020,3,1,13,29,41.97,1958565.7040000001,-22927941.979,-13096641.099,2725.3578799999996,-1182.44648,2505.07918,2020-03-01 13:29:41.970,217994496.8483466,313772238.5002462,111948752.46294802,140304197909.1135,-43926038225.035576,-19042575969.36468,58909.56229131943
46,2020,3,1,13,44,41.97,4387261.521000001,-23789856.523,-10734797.728,2663.89972,-730.03931,2735.89666,2020-03-01 13:44:41.970,217235196.5834913,314159171.60015607,112185380.09094447,140313283010.3727,-43902660267.85827,-19032440849.841904,58909.5727079861
46,2020,3,1,13,59,41.97,6739646.97,-24238029.976999998,-8186234.872,2556.00889,-264.36559,2919.38271,2020-03-01 13:59:41.970,216474772.8377538,314544463.8384631,112421421.55219638,140322363468.46637,-43879280881.96667,-19022305109.438766,58909.58312465277
46,2020,3,1,14,14,41.97,8974677.973,-24264185.702,-5495119.896,2403.4800999999998,206.40017,3052.1954299999998,2020-03-01 14:14:41.970,215713229.13508293,314928112.6983171,112656875.43634406,140331439283.17325,-43855900068.17378,-19012168748.51159,58909.59354131943
46,2020,3,1,14,29,41.97,11053294.741,-23867472.653,-2708226.643,2208.92237,673.95702,3131.89493,2020-03-01 14:29:41.970,214950569.00669098,315310115.6685059,112891740.33470927,140340510454.2722,-43832517827.29257,-19002031767.416656,58909.6039579861
46,2020,3,1,14,44,41.97,12939136.375,-23054508.731999997,125901.69,1975.71551,1130.03464,3156.9965199999997,2020-03-01 14:44:41.970,214186795.9910529,315690470.2434689,113126014.8403015,140349576981.5423,-43809134160.13599,-18991894166.510292,58909.61437465277
46,2020,3,1,14,59,41.97,14599208.634,-21839281.898000002,2957828.951,1707.9497800000001,1566.55177,3127.0044700000003,2020-03-01 14:59:41.970,213421913.63390493,316069173.923313,113359697.54782446,140358638864.76297,-43785749067.51697,-18981755946.148815,58909.62479131943
46,2020,3,1,15,14,41.97,16004490.308,-20242909.569,5738123.611,1410.3500099999999,1975.77198,3042.42522,2020-03-01 15:14:41.970,212655925.4882442,316446224.2138276,113592787.05368271,140367696103.71387,-43762362550.24836,-18971617106.688496,58909.6352079861
46,2020,3,1,15,29,41.97,17130464.879,-18293260.445,8418258.66,1088.1858,2350.4529700000003,2904.75925,2020-03-01 15:29:41.970,211888835.114327,316821618.62649876,113825281.95598823,140376748698.17502,-43738974609.14301,-18961477648.485645,58909.64562465277
46,2020,3,1,15,44,41.97,17957565.973,-16024446.365,10951494.679,747.17012,2683.9855,2716.47192,2020-03-01 15:44:41.970,211120646.07966784,317195354.67852527,114057180.85456654,140385796647.9264,-43715585245.01374,-18951337571.89653,58909.65604131943
46,2020,3,1,15,59,41.97,18471527.237999998,-13476195.098,13293727.416,393.3488,2970.51849,2480.94389,2020-03-01 15:59:41.970,210351361.95903835,317567429.8928336,114288482.35096411,140394839952.74863,-43692194458.67334,-18941196877.27745,58909.6664579861
46,2020,3,1,16,14,41.97,18663629.726999998,-10693117.891,15404282.111,32.98374,3205.06738,2202.4027199999996,2020-03-01 16:14:41.970,209580986.3344666,317937841.79809284,114519185.04845409,140403878612.42212,-43668802250.93457,-18931055564.98471,58909.67687465277
46,2020,3,1,16,29,41.97,18530842.487999998,-7723887.986,17246638.436,-327.56708000000003,3383.60324,1885.8374,2020-03-01 16:29:41.970,208809522.79523507,318306587.9287298,114749287.55204369,140412912626.72784,-43645408622.610085,-18920913635.37453,58909.68729131943
46,2020,3,1,16,44,41.97,18075854.763,-4620348.205999999,18789071.874,-681.97004,3503.12104,1536.8985799999998,2020-03-01 16:44:41.970,208036974.93788043,318673665.82494485,114978788.46848014,140421941995.44696,-43622013574.51262,-18910771088.803207,58909.6977079861
46,2020,3,1,16,59,41.97,17307000.785,-1436566.918,20005199.729,-1024.03362,3561.68604,1161.78692,2020-03-01 16:59:41.970,207263346.3661916,319039073.0327272,115207686.40625797,140430966718.36102,-43598617107.45481,-18900627925.62701,58909.70812465277
46,2020,3,1,17,14,41.97,16238080.697999999,1772137.733,20874422.564,-1347.82108,3558.45789,767.13283,2020-03-01 17:14:41.970,206488640.6912088,319402807.1038696,115435979.97562522,140439986795.2514,-43575219222.249306,-18890484146.202183,58909.71854131943
46,2020,3,1,17,29,41.97,14888083.264,4950185.434,21382254.575999998,-1647.7556900000002,3493.69292,359.87042,2020-03-01 17:29:41.970,205712861.53122297,319764865.5959844,115663667.78859052,140449002225.9002,-43551819919.7086,-18880339750.884983,58909.7289579861
46,2020,3,1,17,44,41.97,13280818.030000001,8042713.816000001,21520539.097,-1918.7164400000001,3368.72544,-52.89121,2020-03-01 17:44:41.970,204936012.5117735,320125246.07251906,115890748.45892964,140458013010.08957,-43528419200.64531,-18870194740.03164,58909.73937465277
46,2020,3,1,17,59,41.97,11444466.12,10996532.805000002,21287548.044999998,-2156.12286,3185.92942,-463.99671,2020-03-01 17:59:41.970,204158097.2656476,320483946.1027716,116117220.6021922,140467019147.60168,-43505017065.87194,-18860049113.99842,58909.74979131943
46,2020,3,1,18,14,41.97,9411060.098,13761036.317,20687966.559,-2356.00773,2948.66234,-866.37049,2020-03-01 18:14:41.970,203379119.43287885,320840963.2619058,116343082.83570853,140476020638.21948,-43481613516.200935,-18849902873.141552,58909.7602079861
46,2020,3,1,18,29,41.97,7215904.126999999,16289056.135000002,19732766.233999997,-2515.07692,2661.19322,-1253.13792,2020-03-01 18:29:41.970,202599082.66074592,321196295.1309673,116568333.77859673,140485017481.7256,-43458208552.44473,-18839756017.817257,58909.77062465277
46,2020,3,1,18,44,41.97,4896946.245,18537644.653,18438972.254,-2630.75593,2328.6168900000002,-1617.7395999999999,2020-03-01 18:44:41.970,201817990.60377154,321549939.2968992,116792972.05176882,140494009677.90332,-43434802175.41581,-18829608548.381756,58909.78104131943
46,2020,3,1,18,59,41.97,2494114.728,20468775.192,16829331.352,-2701.22316,1956.75686,-1954.0372399999999,2020-03-01 18:59:41.970,201035846.9237207,321901893.35255754,117016996.27793837,140502997226.5361,-43411394385.926445,-18819460465.191288,58909.7914579861
46,2020,3,1,19,14,41.97,48630.51,22049950.559,14931888.795,-2725.42992,1552.05899,-2256.4097699999998,2020-03-01 19:14:41.970,200252655.28959954,322252154.8967276,117240405.08162683,140511980127.40744,-43387985184.78904,-18809311768.602024,58909.80187465277
46,2020,3,1,19,29,41.97,-2397692.655,23254712.509,12779483.627,-2703.10767,1121.47792,-2519.83871,2020-03-01 19:29:41.970,199468419.37765405,322600721.53413886,117463197.08917081,140520958380.30124,-43364574572.815865,-18799162458.9702,58909.81229131943
46,2020,3,1,19,44,41.97,-4803149.0,24063046.652000003,10409172.151999999,-2634.7630999999997,672.3585899999999,-2739.9822,2020-03-01 19:44:41.970,198683142.8713687,322947590.8754819,117685370.92872849,140529931985.00162,-43341162550.81923,-18789012536.652,58909.8227079861
46,2020,3,1,19,59,41.97,-7126831.81,24461679.098,7861590.182,-2521.6615199999997,212.31451,-2913.23698,2020-03-01 19:59:41.970,197896829.46146485,323292760.5374237,117906925.2302872,140538900941.29315,-43317749119.61128,-18778862002.00362,58909.83312465277
46,2020,3,1,20,14,41.97,-9329304.655,24444262.798,5180264.87,-2365.7994900000003,-250.89541,-3036.7883899999997,2020-03-01 20:14:41.970,197109482.84589934,323636228.14262366,118127858.62566985,140547865248.96036,-43294334280.00426,-18768710855.381252,58909.84354131943
46,2020,3,1,20,29,41.97,-11373243.386,24011453.008,2410887.1720000003,-2169.86737,-709.48982,-3108.6479,2020-03-01 20:29:41.970,196321106.72986323,323977991.31975,118348169.7485422,140556824907.78796,-43270918032.81029,-18758559097.14106,58909.8539579861
46,2020,3,1,20,44,41.97,-13224040.225000001,23170872.678,-399444.008,-1937.2026799999999,-1155.78632,-3127.6784599999996,2020-03-01 20:44:41.970,195531704.82578024,324318047.7034949,118567857.23441985,140565779917.56134,-43247500378.841545,-18748406727.63924,58909.86437465277
46,2020,3,1,20,59,41.97,-14850361.992,21936969.795,-3202994.975,-1671.7349299999998,-1582.3200100000001,-3093.60765,2020-03-01 20:59:41.970,194741280.853305,324656394.93459255,118786919.72067514,140574730278.06577,-43224081318.91006,-18738253747.231934,58909.87479131943
46,2020,3,1,21,14,41.97,-16224655.223,20330769.837,-5952176.79,-1377.92293,-1981.95782,-3007.0287599999997,2020-03-01 21:14:41.970,193949838.5393221,324993030.6598326,119005355.84654433,140583675989.08688,-43200660853.82787,-18728100156.275288,58909.8852079861
46,2020,3,1,21,29,41.97,-17323591.681,18379527.522,-8600320.475,-1060.68513,-2348.00777,-2869.3901,2020-03-01 21:29:41.970,193157381.61794376,325327952.53207886,119223164.25313465,140592617050.4106,-43177238984.40703,-18717945955.12549,58909.89562465277
46,2020,3,1,21,44,41.97,-18128448.396,16116283.004,-11102437.326,-725.32392,-2674.3219,-2682.97263,2020-03-01 21:44:41.970,192363913.83050916,325661158.2102842,119440343.58343145,140601553461.8231,-43153815711.459465,-18707791144.138657,58909.90604131943
46,2020,3,1,21,59,41.97,-18625417.126000002,13579328.594,-13415953.991,-377.44461,-2955.392,-2450.8562899999997,2020-03-01 21:59:41.970,191569438.92558196,325992645.3595074,119656892.48230521,140610485223.11063,-43130391035.79712,-18697635723.67094,58909.9164579861
46,2020,3,1,22,14,41.97,-18805838.758,10811592.982,-15501412.216999998,-22.869799999999998,-3186.4370599999997,-2176.87519,2020-03-01 22:14:41.970,190773960.65894946,326322411.6509295,119872809.59651873,140619412334.0599,-43106964958.23186,-18687479694.078457,58909.92687465277
46,2020,3,1,22,29,41.97,-18666358.926,7859950.826,-17323123.391000003,332.44995,-3363.48147,-1865.56206,2020-03-01 22:29:41.970,189977482.7936203,326650454.76187027,120088093.5747346,140628334794.45773,-43083537479.57559,-18677323055.71732,58909.93729131943
46,2020,3,1,22,44,41.97,-18209001.823,4774466.527,-18849768.311,682.52841,-3483.42294,-1522.08212,2020-03-01 22:44:41.970,189180009.0998234,326976772.375804,120302743.0675219,140637252604.0913,-43060108600.64009,-18667165808.94368,58909.9477079861
46,2020,3,1,22,59,41.97,-17441160.02,1607581.909,-20054932.922,1021.4379,-3544.08901,-1152.1569599999998,2020-03-01 22:59:41.970,188381543.35500574,327301362.18237704,120516756.72736369,140646165762.74805,-43036678322.237114,-18657007954.11359,58909.95812465277
46,2020,3,1,23,14,41.97,-16375498.944,-1586741.467,-20917571.194,1343.40454,-3544.2812,-761.97888,2020-03-01 23:14:41.970,187582089.34383106,327624221.8774237,120730133.2086644,140655074270.21548,-43013246645.178444,-18646849491.5832,58909.96854131943
46,2020,3,1,23,29,41.97,-15029775.679,-4753913.646,-21422386.783999998,1642.90317,-3483.8054500000003,-358.1162,2020-03-01 23:29:41.970,186781650.85817772,327945349.16298354,120942871.16775684,140663978126.2814,-42989813570.27571,-18636690421.708576,58909.9789579861
46,2020,3,1,23,44,41.97,-13426572.814,-7839628.563999999,-21560125.818,1914.75099,-3363.4880599999997,52.58945,2020-03-01 23:44:41.970,185980231.6971374,328264741.7473172,121154969.26290968,140672877330.73416,-42966379098.34065,-18626530744.84581,58909.98937465277
46,2020,3,1,23,59,41.97,-11592949.304,-10790783.611000001,-21327773.928,2154.19811,-3185.17573,463.13295999999997,2020-03-01 23:59:41.970,185177835.6670129,328582397.34492373,121366426.15433465,140681771883.36206,-42942943230.18484,-18616370461.350975,58909.99979131943
46,2020,3,2,0,14,41.97,-9560011.68,-13556391.057999998,-20728651.088999998,2357.01383,-2951.71926,866.46136,2020-03-02 00:14:41.970,184374466.58131635,328898313.6765573,121577240.50419402,140690661783.95364,-42919505966.61985,-18606209571.580128,58910.0102079861
46,2020,3,2,0,29,41.97,-7362410.147,-16088471.053,-19772403.552,2519.56636,-2666.9390399999997,1255.5937999999999,2020-03-02 00:29:41.970,183570128.2607678,329212488.4692441,121787410.9766078,140699547032.29782,-42896067308.457245,-18596048075.889324,58910.02062465277
46,2020,3,2,0,44,41.97,-5037766.704,-18342897.425,-18474880.225,2638.89512,-2335.57415,1623.74357,2020-03-02 00:44:41.970,182764824.53329265,329524919.45629936,121996936.2376613,140708427628.1837,-42872627256.50849,-18585885974.63463,58910.03104131943
46,2020,3,2,0,59,41.97,-2626042.122,-20280197.697,-16857905.272,2712.7727400000003,-1963.2119500000001,1964.4407800000001,2020-03-02 00:59:41.970,181958559.2340206,329835604.3773429,122205814.95541257,140717303571.4007,-42849185811.585045,-18575723268.172073,58910.0414579861
46,2020,3,2,1,14,41.97,-168852.43500000003,-21866277.658999998,-14948937.97,2739.75557,-1556.20077,2271.6526,2020-03-02 01:14:41.970,181151336.2052825,330144540.9783188,122414045.79989968,140726174861.73828,-42825742974.49832,-18565559956.857704,58910.05187465277
46,2020,3,2,1,29,41.97,2291254.175,-23073060.439,-12780626.939,2719.2208,-1121.54538,2539.89866,2020-03-02 01:29:41.970,180343159.29660955,330451727.0115101,122621627.4431483,140735041498.98648,-42802298746.05972,-18555396041.04753,58910.06229131943
46,2020,3,2,1,44,41.97,4711547.268,-23879024.415,-10390263.687,2651.3886,-666.78703,2764.359,2020-03-02 01:44:41.970,179534032.36473107,330757160.23555684,122828558.55917922,140743903482.93536,-42778853127.080536,-18545231521.09758,58910.0727079861
46,2020,3,2,1,59,41.97,7049876.76,-24269626.823,-7819143.569,2537.3280799999998,-199.86975,2940.97137,2020-03-02 01:59:41.970,178723959.27357182,331060838.4154733,123034837.82401583,140752760813.37515,-42755406118.372086,-18535066397.363853,58910.08312465277
